country,continent,year,lifeExp,pop,gdpPercap
Slovak Republic,Europe,1998,72.61,5390236,12564.3447
Slovak Republic,Europe,1999,72.98,5395739,12600.77218
Slovak Republic,Europe,2000,73.18,5400320,12689.75974
Slovak Republic,Europe,2001,73.61,5404681,13098.91143
Slovak Republic,Europe,2002,73.8,5410052,13638.77837
Slovak Republic,Europe,2003,73.84,5416406,14207.564
Slovak Republic,Europe,2004,74.25,5423567,14977.86553
Slovak Republic,Europe,2005,74.19,5431363,15881
Slovak Republic,Europe,2006,74.44,5439448,17190.05794
Slovak Republic,Europe,2007,74.663,5447502,18678.31435
Slovenia,Europe,1952,65.57,1489518,4215.041741
Slovenia,Europe,1957,67.85,1533070,5862.276629
Slovenia,Europe,1962,69.15,1582962,7402.303395
Slovenia,Europe,1967,69.18,1646912,9405.489397
Slovenia,Europe,1972,69.82,1694510,12383.4862
Slovenia,Europe,1977,70.97,1746919,15277.03017
Slovenia,Europe,1982,71.063,1861252,17866.72175
Slovenia,Europe,1983,70.88,1878555,17919.36275
Slovenia,Europe,1984,71.34,1896413,18272.76075
Slovenia,Europe,1985,71.77,1914220,18324.03926
Slovenia,Europe,1986,72.32,1932129,18979.16819
Slovenia,Europe,1987,72.25,1945870,18678.53492
Slovenia,Europe,1988,72.9,1961775,18334.5781
Slovenia,Europe,1989,73.35,1976217,18023.13215
Slovenia,Europe,1990,73.86,1991210,16645.76222
Slovenia,Europe,1991,73.5,1999480,15100.59008
Slovenia,Europe,1992,73.64,1999210,14214.71681
Slovenia,Europe,1993,73.52,1999926,14560.02315
Slovenia,Europe,1994,73.96,2001036,15279.5832
Slovenia,Europe,1995,74.67,2002827,15857.28478
Slovenia,Europe,1996,75.11,2007429,16392.54553
Slovenia,Europe,1997,75.13,2011612,17161.10735
Slovenia,Europe,1998,75.26,2010807,17747.88348
Slovenia,Europe,1999,75.64,2009653,18663.39949
Slovenia,Europe,2000,76.11,2010557,19399.68944
Slovenia,Europe,2001,76.38,2011179,19966.89487
Slovenia,Europe,2002,76.66,2011497,20660.01936
Slovenia,Europe,2003,76.55,2011604,21203.46336
Slovenia,Europe,2004,77.28,2011473,22113.22127
Slovenia,Europe,2005,77.6,2011070,23004
Slovenia,Europe,2006,78.24,2010347,24302.1641
Slovenia,Europe,2007,77.926,2009245,25768.25759
Solomon Islands,Oceania,1967,52.964,151000,1304.598869
Solomon Islands,Oceania,1972,55.506,174500,864.9742531
Solomon Islands,Oceania,1977,58.005,207339,1169.543666
Solomon Islands,Oceania,1982,58.736,250516,1467.396037
Solomon Islands,Oceania,1987,55.785,300694,1783.648762
Solomon Islands,Oceania,1992,58.27,358713,2109.894257
Solomon Islands,Oceania,1997,60.708,424265,2252.491044
Solomon Islands,Oceania,2002,62.274,494786,1530.496068
Solomon Islands,Oceania,2007,63.57,566842,1829.317402
Somalia,Africa,1952,32.978,2526994,1135.749842
Somalia,Africa,1957,34.977,2780415,1258.147413
Somalia,Africa,1962,36.981,3080153,1369.488336
Somalia,Africa,1967,38.977,3428839,1284.73318
Somalia,Africa,1972,40.973,3840161,1254.576127
Somalia,Africa,1977,41.974,4353666,1450.992513
Somalia,Africa,1982,42.955,5828892,1176.807031
Somalia,Africa,1987,44.501,6921858,1093.244963
Somalia,Africa,1992,39.658,6099799,926.9602964
Somalia,Africa,1997,43.795,6633514,930.5964284
Somalia,Africa,2002,45.936,7753310,882.0818218
Somalia,Africa,2007,48.159,9118773,926.1410683
South Africa,Africa,1952,45.009,14264935,4725.295531
South Africa,Africa,1957,47.985,16151549,5487.104219
South Africa,Africa,1962,49.951,18356657,5768.729717
South Africa,Africa,1967,51.927,20997321,7114.477971
South Africa,Africa,1972,53.696,23935810,7765.962636
South Africa,Africa,1977,55.527,27129932,8028.651439
South Africa,Africa,1982,58.161,31140029,8568.266228
South Africa,Africa,1987,60.834,35933379,7825.823398
South Africa,Africa,1992,61.888,39964159,7225.069258
South Africa,Africa,1997,60.236,42835005,7479.188244
South Africa,Africa,2002,53.365,44433622,7710.946444
South Africa,Africa,2007,49.339,43997828,9269.657808
Spain,Europe,1950,61.87,28062963,3280.315024
Spain,Europe,1951,61.52,28298010,3576.315114
Spain,Europe,1952,64.94,28549870,3834.034742
Spain,Europe,1953,65.81,28804128,3787.808989
Spain,Europe,1954,67.01,29060413,4039.519387
Spain,Europe,1955,66.78,29318745,4163.500932
Spain,Europe,1956,66.82,29579142,4462.540356
Spain,Europe,1957,66.66,29841614,4564.80241
Spain,Europe,1958,68.85,30106188,4720.206871
Spain,Europe,1959,68.77,30372877,4571.300919
Spain,Europe,1960,69.27,30641187,4603.06757
Spain,Europe,1961,69.66,30903894,5149.129055
Spain,Europe,1962,69.69,31158061,5693.843879
Spain,Europe,1963,69.85,31429834,6221.104643
Spain,Europe,1964,70.58,31740862,6765.927648
Spain,Europe,1965,70.99,32084511,7136.520325
Spain,Europe,1966,71.25,32451975,7582.37058
Spain,Europe,1967,71.44,32850275,7993.512294
Spain,Europe,1968,71.73,33239301,8374.242965
Spain,Europe,1969,71.26,33566084,9039.406707
Spain,Europe,1970,72.24,33876479,9469.633593
Spain,Europe,1971,71.85,34195056,9918.210638
Spain,Europe,1972,73.06,34513161,10638.75131
Spain,Europe,1973,72.84,34836716,11481.02039
Spain,Europe,1974,73.22,35184287,12212.4568
Spain,Europe,1975,73.55,35563535,12507.47724
Spain,Europe,1976,73.87,35996780,12886.56515
Spain,Europe,1977,74.39,36439000,13236.92117
Spain,Europe,1978,74.58,36861034,13521.54896
Spain,Europe,1979,75.12,37200014,13589.12071
Spain,Europe,1980,75.6,37488360,13790.56055
Spain,Europe,1981,75.74,37750800,13765.38889
Spain,Europe,1982,76.3,37983310,13926.16997
Spain,Europe,1983,76.08,38184166,14203.10524
Spain,Europe,1984,76.46,38362861,14342.73031
Spain,Europe,1985,76.42,38534853,14568.70667
Spain,Europe,1986,76.67,38707556,14982.64885
Spain,Europe,1987,76.9,38880702,15764.98313
Spain,Europe,1988,76.91,39053881,16553.14424
Spain,Europe,1989,76.98,39214523,17355.7471
Spain,Europe,1990,76.99,39350769,18064.9166
Spain,Europe,1991,77.12,39461418,18472.90556
Spain,Europe,1992,77.57,39549438,18603.06452
Spain,Europe,1993,77.7,39627587,18374.86563
Spain,Europe,1994,78.05,39690971,18782.73427
Spain,Europe,1995,78.12,39749715,19272.14422
Spain,Europe,1996,78.26,39803829,19709.87114
Spain,Europe,1997,78.77,39855442,20445.29896
Spain,Europe,1998,78.85,39906235,21333.94306
Spain,Europe,1999,78.86,39953263,22286.3637
Spain,Europe,2000,79.34,40016081,23410.16483
Spain,Europe,2001,79.69,40087104,24221.7998
Spain,Europe,2002,79.78,40152517,24835.47166
Spain,Europe,2003,79.72,40217413,25564.28953
Spain,Europe,2004,80.28,40280780,26357.04829
Spain,Europe,2005,80.28,40341462,27270
Spain,Europe,2006,80.94,40397842,28006.12139
Spain,Europe,2007,80.941,40448191,28821.0637
Sri Lanka,Asia,1950,55.6,7533097,1033.499006
Sri Lanka,Asia,1952,57.593,7982342,1083.53203
Sri Lanka,Asia,1957,61.456,9128546,1072.546602
Sri Lanka,Asia,1962,62.192,10421936,1074.47196
Sri Lanka,Asia,1967,64.266,11737396,1135.514326
Sri Lanka,Asia,1972,65.042,13016733,1213.39553
Sri Lanka,Asia,1977,65.949,14116836,1348.775651
Sri Lanka,Asia,1982,68.757,15410151,1648.079789
Sri Lanka,Asia,1987,69.011,16495304,1876.766827
Sri Lanka,Asia,1992,70.379,17587060,2153.739222
Sri Lanka,Asia,1997,70.457,18698655,2664.477257
Sri Lanka,Asia,2002,70.815,19576783,3015.378833
Sri Lanka,Asia,2007,72.396,20378239,3970.095407
Sudan,Africa,1952,38.635,8504667,1615.991129
Sudan,Africa,1957,39.624,9753392,1770.337074
Sudan,Africa,1962,40.87,11183227,1959.593767
Sudan,Africa,1967,42.858,12716129,1687.997641
Sudan,Africa,1972,45.083,14597019,1659.652775
Sudan,Africa,1977,47.8,17104986,2202.988423
Sudan,Africa,1982,50.338,20367053,1895.544073
Sudan,Africa,1987,51.744,24725960,1507.819159
Sudan,Africa,1992,53.556,28227588,1492.197043
Sudan,Africa,1997,55.373,32160729,1632.210764
Sudan,Africa,2002,56.369,37090298,1993.398314
Sudan,Africa,2007,58.556,42292929,2602.394995
Suriname,Americas,1972,64.04,381410,5504.437533
Suriname,Americas,1977,65.1,360780,6622.717308
Suriname,Americas,1982,67.566,359611,6061.25039
Suriname,Americas,1987,68.242,382559,5508.173487
Suriname,Americas,1992,68.608,402943,5974.263637
Suriname,Americas,1997,68.976,420899,5589.341453
Suriname,Americas,2002,69.126,433682,6070.681316
Suriname,Americas,2007,70.199,439894,7987.271406
Swaziland,Africa,1952,41.407,290243,1148.376626
Swaziland,Africa,1957,43.424,326741,1244.708364
Swaziland,Africa,1962,44.992,370006,1856.182125
Swaziland,Africa,1967,46.633,420690,2613.101665
Swaziland,Africa,1972,49.552,480105,3364.836625
Swaziland,Africa,1977,52.537,551425,3781.410618
Swaziland,Africa,1982,55.561,649901,3895.384018
Swaziland,Africa,1987,57.678,779348,3984.839812
Swaziland,Africa,1992,58.474,962344,3553.0224
Swaziland,Africa,1997,54.289,1054486,3876.76846
Swaziland,Africa,2002,43.869,1130269,4128.116943
Swaziland,Africa,2007,39.613,1133066,4513.480643
Sweden,Europe,1950,71.14,7014005,8364.828768
Sweden,Europe,1951,71.37,7072830,8545.296586
Sweden,Europe,1952,71.86,7124673,8527.844662
Sweden,Europe,1953,71.9,7171461,8813.990774
Sweden,Europe,1954,72.36,7213490,9225.152633
Sweden,Europe,1955,72.6,7262388,9420.620992
Sweden,Europe,1956,72.66,7314552,9680.239638
Sweden,Europe,1957,72.49,7363802,9911.878226
Sweden,Europe,1958,73.14,7409144,10209.70983
Sweden,Europe,1959,73.37,7446249,10636.33094
Sweden,Europe,1960,73.04,7480395,11183.12944
Sweden,Europe,1961,73.5,7519998,11690.64609
Sweden,Europe,1962,73.37,7561588,12329.44192
Sweden,Europe,1963,73.56,7604328,12906.36165
Sweden,Europe,1964,73.73,7661354,13839.08238
Sweden,Europe,1965,73.88,7733853,14409.93874
Sweden,Europe,1966,74.13,7807797,14897.89006
Sweden,Europe,1967,74.16,7867931,15258.29697
Sweden,Europe,1968,74.03,7912217,15841.82295
Sweden,Europe,1969,74.15,7968018,16615.07701
Sweden,Europe,1970,74.7,8042803,17380.25592
Sweden,Europe,1971,74.62,8098328,17313.08853
Sweden,Europe,1972,74.72,8122293,17832.02464
Sweden,Europe,1973,74.88,8136774,18503.18045
Sweden,Europe,1974,74.99,8160560,18860.88036
Sweden,Europe,1975,75,8192566,19179.67177
Sweden,Europe,1976,75.01,8222310,19195.78047
Sweden,Europe,1977,75.44,8251648,18855.72521
Sweden,Europe,1978,75.53,8275778,19217.41608
Sweden,Europe,1979,75.57,8293723,19934.46561
Sweden,Europe,1980,75.8,8310473,20411.32375
Sweden,Europe,1981,76.1,8320485,20524.70759
Sweden,Europe,1982,76.42,8325260,20667.38125
Sweden,Europe,1983,76.66,8329028,21209.63345
Sweden,Europe,1984,76.92,8342621,22140.9169
Sweden,Europe,1985,76.78,8356337,22642.16415
Sweden,Europe,1986,77.04,8384069,22960.83959
Sweden,Europe,1987,77.19,8421403,23586.92927
Sweden,Europe,1988,77.08,8469339,23962.27119
Sweden,Europe,1989,77.74,8526276,24357.83168
Sweden,Europe,1990,77.67,8600815,24740.45183
Sweden,Europe,1991,77.81,8668112,24488.92001
Sweden,Europe,1992,78.16,8718867,23880.01683
Sweden,Europe,1993,78.24,8769284,23254.13698
Sweden,Europe,1994,78.86,8831493,23752.07681
Sweden,Europe,1995,78.94,8877890,24361.30683
Sweden,Europe,1996,79.15,8892234,24628.87784
Sweden,Europe,1997,79.39,8897619,25266.59499
Sweden,Europe,1998,79.53,8902684,26173.14884
Sweden,Europe,1999,79.61,8909790,27328.73948
Sweden,Europe,2000,79.84,8923569,28447.86072
Sweden,Europe,2001,79.93,8939915,28695.77327
Sweden,Europe,2002,80.04,8954175,29341.63093
Sweden,Europe,2003,80.33,8970306,29852.5413
Sweden,Europe,2004,80.67,8986400,31027.89129
Sweden,Europe,2005,80.75,9001774,31995
Sweden,Europe,2006,80.95,9016596,33156.20545
Sweden,Europe,2007,80.884,9031088,33859.74835
Switzerland,Europe,1950,68.94,4694000,13867.60715
Switzerland,Europe,1951,68.71,4749000,14816.89924
Switzerland,Europe,1952,69.62,4815000,14734.23275
Switzerland,Europe,1953,69.53,4878000,15055.82564
Switzerland,Europe,1954,70,4929000,15739.39579
Switzerland,Europe,1955,70.08,4980000,16626.4855
Switzerland,Europe,1956,70.21,5045000,17501.93196
Switzerland,Europe,1957,70.56,5126000,17909.48973
Switzerland,Europe,1958,71.3,5199000,17284.27073
Switzerland,Europe,1959,71.46,5259000,18161.48966
Switzerland,Europe,1960,71.44,5362000,19059.00518
Switzerland,Europe,1961,71.76,5512000,20041.21634
Switzerland,Europe,1962,71.32,5666000,20431.0927
Switzerland,Europe,1963,71.31,5789000,20977.26759
Switzerland,Europe,1964,72.2,5887000,21712.09454
Switzerland,Europe,1965,72.33,5943000,22190.77302
Switzerland,Europe,1966,72.47,5996000,22533.03847
Switzerland,Europe,1967,72.77,6063000,22966.14432
Switzerland,Europe,1968,72.72,6132000,23522.13088
Switzerland,Europe,1969,72.73,6212000,24527.55211
Switzerland,Europe,1970,73.14,6267000,25862.8192
Switzerland,Europe,1971,73.26,6343293,26593.26926
Switzerland,Europe,1972,73.78,6401400,27195.11304
Switzerland,Europe,1973,74.08,6441100,27851.75724
Switzerland,Europe,1974,74.43,6460000,28174.32841
Switzerland,Europe,1975,74.82,6403500,26353.03028
Switzerland,Europe,1976,74.94,6333313,26270.86866
Switzerland,Europe,1977,75.39,6316424,26982.29052
Switzerland,Europe,1978,75.34,6332568,27023.43582
Switzerland,Europe,1979,75.64,6350840,27617.11846
Switzerland,Europe,1980,75.64,6385229,28732.36608
Switzerland,Europe,1981,75.87,6425450,29003.26953
Switzerland,Europe,1982,76.21,6468126,28397.71512
Switzerland,Europe,1983,76.22,6501073,28396.88917
Switzerland,Europe,1984,76.82,6529684,29128.18896
Switzerland,Europe,1985,76.94,6563770,29967.6008
Switzerland,Europe,1986,77.11,6603192,30273.42434
Switzerland,Europe,1987,77.41,6649942,30281.70459
Switzerland,Europe,1988,77.43,6704112,30971.58824
Switzerland,Europe,1989,77.63,6763653,32031.32878
Switzerland,Europe,1990,77.44,6836626,32875.77966
Switzerland,Europe,1991,77.72,6920562,32207.74413
Switzerland,Europe,1992,78.03,6995447,31871.5303
Switzerland,Europe,1993,78.32,7058211,31515.65427
Switzerland,Europe,1994,78.61,7114530,31599.61928
Switzerland,Europe,1995,78.68,7157106,31530.76934
Switzerland,Europe,1996,79.17,7181024,31589.72381
Switzerland,Europe,1997,79.37,7193761,32135.32301
Switzerland,Europe,1998,79.62,7207995,33039.50454
Switzerland,Europe,1999,79.88,7232809,33349.65383
Switzerland,Europe,2000,79.99,7266920,34386.90248
Switzerland,Europe,2001,80.41,7311237,34569.38136
Switzerland,Europe,2002,80.62,7361757,34480.95771
Switzerland,Europe,2003,80.72,7408319,34183.28306
Switzerland,Europe,2004,81.28,7450867,34864.09237
Switzerland,Europe,2005,81.44,7489370,35520
Switzerland,Europe,2006,81.74,7523934,36523.09834
Switzerland,Europe,2007,81.701,7554661,37506.41907
Syria,Asia,1952,45.883,3661549,1643.485354
Syria,Asia,1957,48.284,4149908,2117.234893
Syria,Asia,1962,50.305,4834621,2193.037133
Syria,Asia,1967,53.655,5680812,1881.923632
Syria,Asia,1972,57.296,6701172,2571.423014
Syria,Asia,1977,61.195,7932503,3195.484582
Syria,Asia,1982,64.59,9410494,3761.837715
Syria,Asia,1987,66.974,11242847,3116.774285
Syria,Asia,1992,69.249,13219062,3340.542768
Syria,Asia,1997,71.527,15081016,4014.238972
Syria,Asia,2002,73.053,17155814,4090.925331
Syria,Asia,2007,74.143,19314747,4184.548089
Taiwan,Asia,1950,54.6,7981454,1064.100714
Taiwan,Asia,1951,55.1,8251326,1113.333184
Taiwan,Asia,1952,58.5,8550362,1206.947913
Taiwan,Asia,1953,60.3,8849962,1278.499657
Taiwan,Asia,1954,62,9159966,1356.815915
Taiwan,Asia,1955,62.4,9485858,1419.976833
Taiwan,Asia,1956,62.5,9825346,1449.465184
Taiwan,Asia,1957,62.4,10164215,1507.86129
Taiwan,Asia,1958,64.2,10500314,1562.085741
Taiwan,Asia,1959,64.2,10852996,1630.24058
Taiwan,Asia,1960,64.4,11209160,1679.609606
Taiwan,Asia,1961,64.9,11563348,1740.861311
Taiwan,Asia,1962,65.2,11918938,1822.879028
Taiwan,Asia,1963,66,12276610,1938.910509
Taiwan,Asia,1964,66.7,12631480,2118.473387
Taiwan,Asia,1965,67.4,12977635,2297.808004
Taiwan,Asia,1966,67.4,13321002,2442.393391
Taiwan,Asia,1967,67.5,13648692,2643.858681
Taiwan,Asia,1968,67.6,13962358,2828.83567
Taiwan,Asia,1969,68.6,14282297,3022.679676
Taiwan,Asia,1970,68.69,14598316,3300.736289
Taiwan,Asia,1971,69.1,14918496,3652.203544
Taiwan,Asia,1972,69.39,15226039,4062.523897
Taiwan,Asia,1973,69.45,15525588,4505.87746
Taiwan,Asia,1974,69.81,15824103,4481.238056
Taiwan,Asia,1975,70.07,16122188,4618.243589
Taiwan,Asia,1976,70.43,16450056,5169.231377
Taiwan,Asia,1977,70.59,16785196,5596.519826
Taiwan,Asia,1978,71.16,17111535,6252.784539
Taiwan,Asia,1979,71.31,17450136,6656.700817
Taiwan,Asia,1980,71.54,17848320,6995.031783
Taiwan,Asia,1981,71.65,18177430,7302.76212
Taiwan,Asia,1982,72.16,18501390,7426.354774
Taiwan,Asia,1983,72.15,18803390,7923.0301
Taiwan,Asia,1984,72.81,19083348,8653.915924
Taiwan,Asia,1985,72.99,19337363,8973.481519
Taiwan,Asia,1986,73.12,19555581,9903.312959
Taiwan,Asia,1987,73.4,19757799,11054.56175
Taiwan,Asia,1988,73.21,19976096,11821.52204
Taiwan,Asia,1989,73.52,20207541,12683.80301
Taiwan,Asia,1990,73.8,20278957,13361.45062
Taiwan,Asia,1991,74.28,20492997,14233.5143
Taiwan,Asia,1992,74.26,20686918,15215.6579
Taiwan,Asia,1993,74.55,20883467,16120.59037
Taiwan,Asia,1994,74.72,21087873,17154.21489
Taiwan,Asia,1995,74.54,21282829,18108.61451
Taiwan,Asia,1996,74.72,21448723,19107.52043
Taiwan,Asia,1997,75.25,21628605,20206.82098
Taiwan,Asia,1998,75.45,21823024,20944.27222
Taiwan,Asia,1999,75.55,21993460,21984.53742
Taiwan,Asia,2000,76.11,22151237,23094.57288
Taiwan,Asia,2001,76.5,22303700,22434.19675
Taiwan,Asia,2002,76.99,22454239,23235.42329
Taiwan,Asia,2003,77.19,22603000,23879.03074
Taiwan,Asia,2004,77.3,22749838,25238.82357
Taiwan,Asia,2005,77.29,22894384,26069
Taiwan,Asia,2006,78.1,23036087,27248.06789
Taiwan,Asia,2007,78.4,23174294,28718.27684
Tajikistan,Asia,1992,63.372,5600694,1992.226462
Tajikistan,Asia,1997,64.26,6070759,898.4787457
Tajikistan,Asia,2002,65.884,6719567,1158.352685
Tajikistan,Asia,2007,66.67,7484274,1562.447949
Tanzania,Africa,1952,41.215,8322925,716.6500721
Tanzania,Africa,1957,42.974,9452826,698.5356073
Tanzania,Africa,1962,44.246,10863958,722.0038073
Tanzania,Africa,1967,45.757,12607312,848.2186575
Tanzania,Africa,1972,47.62,14706593,915.9850592
Tanzania,Africa,1977,49.919,17129565,962.4922932
Tanzania,Africa,1982,50.608,19844382,874.2426069
Tanzania,Africa,1987,51.535,23040630,831.8220794
Tanzania,Africa,1992,50.44,26605473,825.682454
Tanzania,Africa,1997,48.466,30686889,789.1862231
Tanzania,Africa,2002,49.651,34593779,899.0742111
Tanzania,Africa,2007,52.517,38139640,1107.482182
Thailand,Asia,1950,45.2,20041628,712.3980906
Thailand,Asia,1952,50.848,21289402,757.7974177
Thailand,Asia,1957,53.63,25041917,793.5774148
Thailand,Asia,1962,56.061,29263397,1002.199172
Thailand,Asia,1967,58.285,34024249,1295.46066
Thailand,Asia,1972,60.405,39276153,1524.358936
Thailand,Asia,1977,62.494,44148285,1961.224635
Thailand,Asia,1982,64.597,48827160,2393.219781
Thailand,Asia,1987,66.084,52910342,2982.653773
Thailand,Asia,1992,67.298,56667095,4616.896545
Thailand,Asia,1997,67.521,60216677,5852.625497
Thailand,Asia,2002,68.564,62806748,5913.187529
Thailand,Asia,2007,70.616,65068149,7458.396327
Timor-Leste,Asia,1992,49.156,796343,2577.986234
Timor-Leste,Asia,1997,54.379,918738,3756.341652
Timor-Leste,Asia,2002,58.274,952618,2726.030509
Timor-Leste,Asia,2007,60.839,1084971,2285.738011
Togo,Africa,1952,38.596,1219113,859.8086567
Togo,Africa,1957,41.208,1357445,925.9083202
Togo,Africa,1962,43.922,1528098,1067.53481
Togo,Africa,1967,46.769,1735550,1477.59676
Togo,Africa,1972,49.759,2056351,1649.660188
Togo,Africa,1977,52.887,2308582,1532.776998
Togo,Africa,1982,55.471,2644765,1344.577953
Togo,Africa,1987,56.941,3154264,1202.201361
Togo,Africa,1992,58.061,3747553,1034.298904
Togo,Africa,1997,58.39,4320890,982.2869243
Togo,Africa,2002,57.561,4977378,886.2205765
Togo,Africa,2007,58.42,5701579,882.9699438
Tonga,Oceania,1977,66.742,90593,2116.113121
Tonga,Oceania,1982,67.968,92201,3287.049023
Tonga,Oceania,1987,69.17,93982,4088.357279
Tonga,Oceania,1992,70.026,92094,4070.074698
Tonga,Oceania,1997,71.145,97399,4432.969328
Tonga,Oceania,2002,72.269,106137,5084.223947
Tonga,Oceania,2007,73.312,116921,5063.975838
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551419
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924
Tunisia,Africa,1952,44.6,3647735,1468.475631
Tunisia,Africa,1957,47.1,3950849,1395.232468
Tunisia,Africa,1962,49.579,4286552,1660.30321
Tunisia,Africa,1967,52.053,4786986,1932.360167
Tunisia,Africa,1972,55.602,5303507,2753.285994
Tunisia,Africa,1977,59.837,6005061,3120.876811
Tunisia,Africa,1982,64.048,6734098,3560.233174
Tunisia,Africa,1987,66.894,7724976,3810.419296
Tunisia,Africa,1992,70.001,8523077,4332.720164
Tunisia,Africa,1997,71.973,9231669,4876.798614
Tunisia,Africa,2002,73.042,9770575,5722.895655
Tunisia,Africa,2007,73.923,10276158,7092.923025
Turkey,Europe,1952,43.585,22235677,1969.10098
Turkey,Europe,1957,48.079,25670939,2218.754257
Turkey,Europe,1962,52.098,29788695,2322.869908
Turkey,Europe,1967,54.336,33411317,2826.356387
Turkey,Europe,1972,57.005,37492953,3450.69638
Turkey,Europe,1977,59.507,42404033,4269.122326
Turkey,Europe,1982,61.036,47328791,4241.356344
Turkey,Europe,1987,63.108,52881328,5089.043686
Turkey,Europe,1992,66.146,58179144,5678.348271
Turkey,Europe,1997,68.835,63047647,6601.429915
Turkey,Europe,2002,70.845,67308928,6508.085718
Turkey,Europe,2007,71.777,71158647,8458.276384
Turkmenistan,Asia,1992,63.304,3848424,3961.890968
Turkmenistan,Asia,1997,62.928,4267070,2631.317995
Turkmenistan,Asia,2002,62.384,4688963,3359.352561
Turkmenistan,Asia,2007,63.169,5136262,4889.249837
Uganda,Africa,1950,40,5521758,759.8798137
Uganda,Africa,1952,39.978,5824797,734.753484
Uganda,Africa,1957,42.571,6675501,774.3710692
Uganda,Africa,1962,45.344,7688797,767.2717398
Uganda,Africa,1967,48.051,8900294,908.9185217
Uganda,Africa,1972,51.016,10190285,950.735869
Uganda,Africa,1977,50.35,11457758,843.7331372
Uganda,Africa,1982,49.849,12939400,682.2662268
Uganda,Africa,1987,51.509,15283050,617.7244065
Uganda,Africa,1992,48.825,18252190,644.1707969
Uganda,Africa,1997,44.578,21210254,816.559081
Uganda,Africa,2002,47.813,24739869,927.7210018
Uganda,Africa,2007,51.542,29170398,1056.380121
Ukraine,FSU,1950,62.6,36774854,3601.453637
Ukraine,FSU,1973,71.05,48367002,6636.820578
Ukraine,FSU,1990,70.46,51622275,8123.203645
Ukraine,FSU,1991,69.64,51730355,7400.989699
Ukraine,FSU,1992,69,51869109,6650.453507
Ukraine,FSU,1993,68.31,51887112,5704.109297
Ukraine,FSU,1994,67.7,51637611,4419.117751
Ukraine,FSU,1995,66.79,51247259,3909.539358
Ukraine,FSU,1996,67.11,50812520,3548.689544
Ukraine,FSU,1997,67.69,50369926,3472.475276
Ukraine,FSU,1998,68.57,49938798,3435.906978
Ukraine,FSU,1999,68.15,49487245,3460.323855
Ukraine,FSU,2000,67.79,49007559,3700.350923
Ukraine,FSU,2001,67.93,48510505,4082.186353
Ukraine,FSU,2002,67.81,48058877,4334.816758
Ukraine,FSU,2003,67.87,47668303,4781.145856
Ukraine,FSU,2004,67.73,47309706,5400.284939
Ukraine,FSU,2005,67.31,46996765,5583
Ukraine,FSU,2006,67.96,46710816,6039.51313
Ukraine,FSU,2007,67.864,46435909,6549.37178
United Arab Emirates,Asia,1972,62.195,336325,12703.61046
United Arab Emirates,Asia,1977,66.238,683672,53335.17575
United Arab Emirates,Asia,1982,68.627,1203634,47211.4006
United Arab Emirates,Asia,1987,71.339,1778365,29327.0588
United Arab Emirates,Asia,1992,73.657,2048857,30084.23648
United Arab Emirates,Asia,1997,76.186,2254266,29989.44848
United Arab Emirates,Asia,2002,77.806,2445989,28728.96185
United Arab Emirates,Asia,2007,78.672,2642566,36953.68369
United Kingdom,Europe,1950,69.03,50127000,9766.503753
United Kingdom,Europe,1952,69.18,50430000,9979.508487
United Kingdom,Europe,1957,70.42,51430000,11283.17795
United Kingdom,Europe,1962,70.76,53292000,12477.17707
United Kingdom,Europe,1967,71.36,54959000,14142.85089
United Kingdom,Europe,1972,72.01,56079000,15895.11641
United Kingdom,Europe,1977,72.76,56179000,17428.74846
United Kingdom,Europe,1982,74.04,56339704,18232.42452
United Kingdom,Europe,1987,75.007,56981620,21664.78767
United Kingdom,Europe,1992,76.42,57866349,22705.09254
United Kingdom,Europe,1997,77.218,58808266,26074.53136
United Kingdom,Europe,2002,78.471,59912431,29478.99919
United Kingdom,Europe,2007,79.425,60776238,33203.26128
United States,Americas,1950,68.12,152271000,12922.2343
United States,Americas,1951,68.22,154878000,13702.42575
United States,Americas,1952,68.44,157553000,13990.48208
United States,Americas,1953,68.79,160184000,14398.56122
United States,Americas,1954,69.58,163026000,14045.22052
United States,Americas,1955,69.63,165931000,14797.65083
United States,Americas,1956,69.71,168903000,14820.1462
United States,Americas,1957,69.49,171984000,14847.12712
United States,Americas,1958,69.76,174882000,14455.69662
United States,Americas,1959,69.98,177830000,15239.98472
United States,Americas,1960,69.91,180671000,15374.01822
United States,Americas,1961,70.32,183691000,15474.78009
United States,Americas,1962,70.21,186538000,16173.14586
United States,Americas,1963,70.04,189242000,16646.2579
United States,Americas,1964,70.33,191889000,17380.43484
United States,Americas,1965,70.41,194303000,18277.61585
