 LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN2111100000000,21,111,"Jefferson County, KY",2016,"380,367     ","363,746     ","16,621     ",4.4     
CN2111300000000,21,113,"Jessamine County, KY",2016,"25,279     ","24,306     ",973     ,3.8     
CN2111500000000,21,115,"Johnson County, KY",2016,"7,360     ","6,656     ",704     ,9.6     
CN2111700000000,21,117,"Kenton County, KY",2016,"83,093     ","79,699     ","3,394     ",4.1     
CN2111900000000,21,119,"Knott County, KY",2016,"4,603     ","4,086     ",517     ,11.2     
CN2112100000000,21,121,"Knox County, KY",2016,"9,816     ","9,044     ",772     ,7.9     
CN2112300000000,21,123,"Larue County, KY",2016,"5,941     ","5,675     ",266     ,4.5     
CN2112500000000,21,125,"Laurel County, KY",2016,"23,625     ","22,189     ","1,436     ",6.1     
CN2112700000000,21,127,"Lawrence County, KY",2016,"5,140     ","4,606     ",534     ,10.4     
CN2112900000000,21,129,"Lee County, KY",2016,"1,991     ","1,807     ",184     ,9.2     
CN2113100000000,21,131,"Leslie County, KY",2016,"2,831     ","2,462     ",369     ,13.0     
CN2113300000000,21,133,"Letcher County, KY",2016,"6,562     ","5,782     ",780     ,11.9     
CN2113500000000,21,135,"Lewis County, KY",2016,"4,970     ","4,514     ",456     ,9.2     
CN2113700000000,21,137,"Lincoln County, KY",2016,"9,126     ","8,583     ",543     ,6.0     
CN2113900000000,21,139,"Livingston County, KY",2016,"3,692     ","3,433     ",259     ,7.0     
CN2114100000000,21,141,"Logan County, KY",2016,"11,829     ","11,327     ",502     ,4.2     
CN2114300000000,21,143,"Lyon County, KY",2016,"3,039     ","2,868     ",171     ,5.6     
CN2114500000000,21,145,"McCracken County, KY",2016,"28,851     ","27,219     ","1,632     ",5.7     
CN2114700000000,21,147,"McCreary County, KY",2016,"4,748     ","4,382     ",366     ,7.7     
CN2114900000000,21,149,"McLean County, KY",2016,"4,253     ","4,049     ",204     ,4.8     
CN2115100000000,21,151,"Madison County, KY",2016,"44,105     ","42,297     ","1,808     ",4.1     
CN2115300000000,21,153,"Magoffin County, KY",2016,"3,237     ","2,629     ",608     ,18.8     
CN2115500000000,21,155,"Marion County, KY",2016,"9,486     ","9,096     ",390     ,4.1     
CN2115700000000,21,157,"Marshall County, KY",2016,"14,843     ","14,006     ",837     ,5.6     
CN2115900000000,21,159,"Martin County, KY",2016,"3,094     ","2,780     ",314     ,10.1     
CN2116100000000,21,161,"Mason County, KY",2016,"7,216     ","6,774     ",442     ,6.1     
CN2116300000000,21,163,"Meade County, KY",2016,"11,982     ","11,378     ",604     ,5.0     
CN2116500000000,21,165,"Menifee County, KY",2016,"2,383     ","2,182     ",201     ,8.4     
CN2116700000000,21,167,"Mercer County, KY",2016,"9,910     ","9,443     ",467     ,4.7     
CN2116900000000,21,169,"Metcalfe County, KY",2016,"4,106     ","3,923     ",183     ,4.5     
CN2117100000000,21,171,"Monroe County, KY",2016,"4,699     ","4,509     ",190     ,4.0     
CN2117300000000,21,173,"Montgomery County, KY",2016,"11,832     ","11,092     ",740     ,6.3     
CN2117500000000,21,175,"Morgan County, KY",2016,"4,518     ","4,167     ",351     ,7.8     
CN2117700000000,21,177,"Muhlenberg County, KY",2016,"11,581     ","10,770     ",811     ,7.0     
CN2117900000000,21,179,"Nelson County, KY",2016,"21,541     ","20,581     ",960     ,4.5     
CN2118100000000,21,181,"Nicholas County, KY",2016,"3,337     ","3,157     ",180     ,5.4     
CN2118300000000,21,183,"Ohio County, KY",2016,"9,489     ","8,872     ",617     ,6.5     
CN2118500000000,21,185,"Oldham County, KY",2016,"31,146     ","30,092     ","1,054     ",3.4     
CN2118700000000,21,187,"Owen County, KY",2016,"5,595     ","5,365     ",230     ,4.1     
CN2118900000000,21,189,"Owsley County, KY",2016,"1,133     ","1,026     ",107     ,9.4     
CN2119100000000,21,191,"Pendleton County, KY",2016,"6,649     ","6,328     ",321     ,4.8     
CN2119300000000,21,193,"Perry County, KY",2016,"8,629     ","7,721     ",908     ,10.5     
CN2119500000000,21,195,"Pike County, KY",2016,"19,989     ","17,834     ","2,155     ",10.8     
CN2119700000000,21,197,"Powell County, KY",2016,"4,947     ","4,601     ",346     ,7.0     
CN2119900000000,21,199,"Pulaski County, KY",2016,"25,367     ","24,019     ","1,348     ",5.3     
CN2120100000000,21,201,"Robertson County, KY",2016,810     ,762     ,48     ,5.9     
CN2120300000000,21,203,"Rockcastle County, KY",2016,"6,692     ","6,295     ",397     ,5.9     
CN2120500000000,21,205,"Rowan County, KY",2016,"10,657     ","10,069     ",588     ,5.5     
CN2120700000000,21,207,"Russell County, KY",2016,"6,072     ","5,569     ",503     ,8.3     
CN2120900000000,21,209,"Scott County, KY",2016,"26,986     ","25,975     ","1,011     ",3.7     
CN2121100000000,21,211,"Shelby County, KY",2016,"23,071     ","22,254     ",817     ,3.5     
CN2121300000000,21,213,"Simpson County, KY",2016,"8,316     ","7,951     ",365     ,4.4     
CN2121500000000,21,215,"Spencer County, KY",2016,"9,321     ","8,968     ",353     ,3.8     
CN2121700000000,21,217,"Taylor County, KY",2016,"11,571     ","10,980     ",591     ,5.1     
CN2121900000000,21,219,"Todd County, KY",2016,"5,493     ","5,261     ",232     ,4.2     
CN2122100000000,21,221,"Trigg County, KY",2016,"5,698     ","5,380     ",318     ,5.6     
CN2122300000000,21,223,"Trimble County, KY",2016,"3,878     ","3,671     ",207     ,5.3     
CN2122500000000,21,225,"Union County, KY",2016,"6,177     ","5,765     ",412     ,6.7     
CN2122700000000,21,227,"Warren County, KY",2016,"60,328     ","58,002     ","2,326     ",3.9     
CN2122900000000,21,229,"Washington County, KY",2016,"6,161     ","5,909     ",252     ,4.1     
CN2123100000000,21,231,"Wayne County, KY",2016,"7,480     ","6,936     ",544     ,7.3     
CN2123300000000,21,233,"Webster County, KY",2016,"5,811     ","5,471     ",340     ,5.9     
CN2123500000000,21,235,"Whitley County, KY",2016,"13,241     ","12,382     ",859     ,6.5     
CN2123700000000,21,237,"Wolfe County, KY",2016,"1,960     ","1,769     ",191     ,9.7     
CN2123900000000,21,239,"Woodford County, KY",2016,"14,438     ","13,977     ",461     ,3.2     
CN2200100000000,22,001,"Acadia Parish, LA",2016,"24,484     ","22,667     ","1,817     ",7.4     
CN2200300000000,22,003,"Allen Parish, LA",2016,"8,909     ","8,338     ",571     ,6.4     
CN2200500000000,22,005,"Ascension Parish, LA",2016,"61,331     ","58,326     ","3,005     ",4.9     
CN2200700000000,22,007,"Assumption Parish, LA",2016,"9,184     ","8,405     ",779     ,8.5     
CN2200900000000,22,009,"Avoyelles Parish, LA",2016,"15,720     ","14,610     ","1,110     ",7.1     
CN2201100000000,22,011,"Beauregard Parish, LA",2016,"15,045     ","14,139     ",906     ,6.0     
CN2201300000000,22,013,"Bienville Parish, LA",2016,"5,675     ","5,238     ",437     ,7.7     
CN2201500000000,22,015,"Bossier Parish, LA",2016,"56,987     ","53,937     ","3,050     ",5.4     
CN2201700000000,22,017,"Caddo Parish, LA",2016,"107,764     ","100,630     ","7,134     ",6.6     
CN2201900000000,22,019,"Calcasieu Parish, LA",2016,"102,869     ","97,960     ","4,909     ",4.8     
CN2202100000000,22,021,"Caldwell Parish, LA",2016,"3,989     ","3,685     ",304     ,7.6     
CN2202300000000,22,023,"Cameron Parish, LA",2016,"3,816     ","3,648     ",168     ,4.4     
CN2202500000000,22,025,"Catahoula Parish, LA",2016,"3,441     ","3,120     ",321     ,9.3     
CN2202700000000,22,027,"Claiborne Parish, LA",2016,"5,989     ","5,585     ",404     ,6.7     
CN2202900000000,22,029,"Concordia Parish, LA",2016,"7,268     ","6,662     ",606     ,8.3     
CN2203100000000,22,031,"De Soto Parish, LA",2016,"10,815     ","10,015     ",800     ,7.4     
CN2203300000000,22,033,"East Baton Rouge Parish, LA",2016,"233,578     ","221,566     ","12,012     ",5.1     
CN2203500000000,22,035,"East Carroll Parish, LA",2016,"2,150     ","1,898     ",252     ,11.7     
CN2203700000000,22,037,"East Feliciana Parish, LA",2016,"8,160     ","7,694     ",466     ,5.7     
CN2203900000000,22,039,"Evangeline Parish, LA",2016,"12,688     ","11,743     ",945     ,7.4     
CN2204100000000,22,041,"Franklin Parish, LA",2016,"7,292     ","6,626     ",666     ,9.1     
CN2204300000000,22,043,"Grant Parish, LA",2016,"8,379     ","7,793     ",586     ,7.0     
CN2204500000000,22,045,"Iberia Parish, LA",2016,"30,436     ","27,586     ","2,850     ",9.4     
CN2204700000000,22,047,"Iberville Parish, LA",2016,"14,278     ","13,304     ",974     ,6.8     
CN2204900000000,22,049,"Jackson Parish, LA",2016,"7,029     ","6,629     ",400     ,5.7     
CN2205100000000,22,051,"Jefferson Parish, LA",2016,"217,426     ","205,922     ","11,504     ",5.3     
CN2205300000000,22,053,"Jefferson Davis Parish, LA",2016,"13,578     ","12,758     ",820     ,6.0     
CN2205500000000,22,055,"Lafayette Parish, LA",2016,"113,761     ","106,731     ","7,030     ",6.2     
CN2205700000000,22,057,"Lafourche Parish, LA",2016,"43,241     ","40,507     ","2,734     ",6.3     
CN2205900000000,22,059,"LaSalle Parish, LA",2016,"6,259     ","5,844     ",415     ,6.6     
CN2206100000000,22,061,"Lincoln Parish, LA",2016,"20,576     ","19,234     ","1,342     ",6.5     
CN2206300000000,22,063,"Livingston Parish, LA",2016,"67,999     ","64,551     ","3,448     ",5.1     
CN2206500000000,22,065,"Madison Parish, LA",2016,"3,820     ","3,476     ",344     ,9.0     
CN2206700000000,22,067,"Morehouse Parish, LA",2016,"10,635     ","9,597     ","1,038     ",9.8     
CN2206900000000,22,069,"Natchitoches Parish, LA",2016,"16,083     ","14,955     ","1,128     ",7.0     
CN2207100000000,22,071,"Orleans Parish, LA",2016,"179,967     ","169,402     ","10,565     ",5.9     
CN2207300000000,22,073,"Ouachita Parish, LA",2016,"71,851     ","67,480     ","4,371     ",6.1     
CN2207500000000,22,075,"Plaquemines Parish, LA",2016,"10,245     ","9,698     ",547     ,5.3     
CN2207700000000,22,077,"Pointe Coupee Parish, LA",2016,"10,065     ","9,415     ",650     ,6.5     
CN2207900000000,22,079,"Rapides Parish, LA",2016,"57,569     ","54,029     ","3,540     ",6.1     
CN2208100000000,22,081,"Red River Parish, LA",2016,"3,800     ","3,567     ",233     ,6.1     
CN2208300000000,22,083,"Richland Parish, LA",2016,"8,439     ","7,815     ",624     ,7.4     
CN2208500000000,22,085,"Sabine Parish, LA",2016,"9,171     ","8,536     ",635     ,6.9     
CN2208700000000,22,087,"St. Bernard Parish, LA",2016,"19,522     ","18,331     ","1,191     ",6.1     
CN2208900000000,22,089,"St. Charles Parish, LA",2016,"25,389     ","24,041     ","1,348     ",5.3     
CN2209100000000,22,091,"St. Helena Parish, LA",2016,"4,442     ","4,103     ",339     ,7.6     
CN2209300000000,22,093,"St. James Parish, LA",2016,"9,657     ","8,934     ",723     ,7.5     
CN2209500000000,22,095,"St. John the Baptist Parish, LA",2016,"20,144     ","18,772     ","1,372     ",6.8     
CN2209700000000,22,097,"St. Landry Parish, LA",2016,"32,748     ","30,095     ","2,653     ",8.1     
CN2209900000000,22,099,"St. Martin Parish, LA",2016,"22,895     ","21,109     ","1,786     ",7.8     
CN2210100000000,22,101,"St. Mary Parish, LA",2016,"22,138     ","20,053     ","2,085     ",9.4     
CN2210300000000,22,103,"St. Tammany Parish, LA",2016,"116,448     ","110,624     ","5,824     ",5.0     
CN2210500000000,22,105,"Tangipahoa Parish, LA",2016,"54,225     ","50,580     ","3,645     ",6.7     
CN2210700000000,22,107,"Tensas Parish, LA",2016,"1,643     ","1,481     ",162     ,9.9     
CN2210900000000,22,109,"Terrebonne Parish, LA",2016,"49,199     ","45,759     ","3,440     ",7.0     
CN2211100000000,22,111,"Union Parish, LA",2016,"9,283     ","8,679     ",604     ,6.5     
CN2211300000000,22,113,"Vermilion Parish, LA",2016,"24,573     ","22,693     ","1,880     ",7.7     
CN2211500000000,22,115,"Vernon Parish, LA",2016,"16,996     ","15,763     ","1,233     ",7.3     
CN2211700000000,22,117,"Washington Parish, LA",2016,"16,986     ","15,794     ","1,192     ",7.0     
CN2211900000000,22,119,"Webster Parish, LA",2016,"15,269     ","13,960     ","1,309     ",8.6     
CN2212100000000,22,121,"West Baton Rouge Parish, LA",2016,"13,178     ","12,474     ",704     ,5.3     
CN2212300000000,22,123,"West Carroll Parish, LA",2016,"4,145     ","3,651     ",494     ,11.9     
CN2212500000000,22,125,"West Feliciana Parish, LA",2016,"5,375     ","5,100     ",275     ,5.1     
CN2212700000000,22,127,"Winn Parish, LA",2016,"5,210     ","4,804     ",406     ,7.8     
CN2300100000000,23,001,"Androscoggin County, ME",2016,"55,377     ","53,384     ","1,993     ",3.6     
CN2300300000000,23,003,"Aroostook County, ME",2016,"31,576     ","29,772     ","1,804     ",5.7     
CN2300500000000,23,005,"Cumberland County, ME",2016,"160,736     ","156,050     ","4,686     ",2.9     
CN2300700000000,23,007,"Franklin County, ME",2016,"14,485     ","13,847     ",638     ,4.4     
CN2300900000000,23,009,"Hancock County, ME",2016,"29,190     ","27,819     ","1,371     ",4.7     
CN2301100000000,23,011,"Kennebec County, ME",2016,"62,284     ","60,026     ","2,258     ",3.6     
CN2301300000000,23,013,"Knox County, ME",2016,"20,691     ","19,950     ",741     ,3.6     
CN2301500000000,23,015,"Lincoln County, ME",2016,"17,010     ","16,365     ",645     ,3.8     
CN2301700000000,23,017,"Oxford County, ME",2016,"26,597     ","25,331     ","1,266     ",4.8     
CN2301900000000,23,019,"Penobscot County, ME",2016,"76,955     ","73,593     ","3,362     ",4.4     
CN2302100000000,23,021,"Piscataquis County, ME",2016,"7,511     ","7,104     ",407     ,5.4     
CN2302300000000,23,023,"Sagadahoc County, ME",2016,"19,206     ","18,629     ",577     ,3.0     
CN2302500000000,23,025,"Somerset County, ME",2016,"23,574     ","22,201     ","1,373     ",5.8     
CN2302700000000,23,027,"Waldo County, ME",2016,"20,742     ","19,869     ",873     ,4.2     
CN2302900000000,23,029,"Washington County, ME",2016,"14,123     ","13,248     ",875     ,6.2     
CN2303100000000,23,031,"York County, ME",2016,"110,567     ","106,821     ","3,746     ",3.4     
CN2400100000000,24,001,"Allegany County, MD",2016,"32,427     ","30,464     ","1,963     ",6.1     
CN2400300000000,24,003,"Anne Arundel County, MD",2016,"303,850     ","292,682     ","11,168     ",3.7     
CN2400500000000,24,005,"Baltimore County, MD",2016,"448,934     ","428,795     ","20,139     ",4.5     
CN2400900000000,24,009,"Calvert County, MD",2016,"47,809     ","45,983     ","1,826     ",3.8     
CN2401100000000,24,011,"Caroline County, MD",2016,"17,629     ","16,809     ",820     ,4.7     
CN2401300000000,24,013,"Carroll County, MD",2016,"93,859     ","90,567     ","3,292     ",3.5     
CN2401500000000,24,015,"Cecil County, MD",2016,"52,581     ","49,918     ","2,663     ",5.1     
CN2401700000000,24,017,"Charles County, MD",2016,"81,960     ","78,513     ","3,447     ",4.2     
CN2401900000000,24,019,"Dorchester County, MD",2016,"15,870     ","14,914     ",956     ,6.0     
CN2402100000000,24,021,"Frederick County, MD",2016,"129,440     ","124,587     ","4,853     ",3.7     
CN2402300000000,24,023,"Garrett County, MD",2016,"15,533     ","14,678     ",855     ,5.5     
CN2402500000000,24,025,"Harford County, MD",2016,"137,089     ","131,499     ","5,590     ",4.1     
CN2402700000000,24,027,"Howard County, MD",2016,"178,637     ","172,946     ","5,691     ",3.2     
CN2402900000000,24,029,"Kent County, MD",2016,"10,308     ","9,824     ",484     ,4.7     
CN2403100000000,24,031,"Montgomery County, MD",2016,"551,392     ","533,201     ","18,191     ",3.3     
CN2403300000000,24,033,"Prince George's County, MD",2016,"494,517     ","472,880     ","21,637     ",4.4     
CN2403500000000,24,035,"Queen Anne's County, MD",2016,"26,788     ","25,780     ","1,008     ",3.8     
CN2403700000000,24,037,"St. Mary's County, MD",2016,"54,683     ","52,440     ","2,243     ",4.1     
CN2403900000000,24,039,"Somerset County, MD",2016,"9,234     ","8,586     ",648     ,7.0     
CN2404100000000,24,041,"Talbot County, MD",2016,"19,494     ","18,698     ",796     ,4.1     
CN2404300000000,24,043,"Washington County, MD",2016,"76,939     ","73,189     ","3,750     ",4.9     
CN2404500000000,24,045,"Wicomico County, MD",2016,"50,653     ","47,621     ","3,032     ",6.0     
CN2404700000000,24,047,"Worcester County, MD",2016,"25,401     ","23,127     ","2,274     ",9.0     
CN2451000000000,24,510,"Baltimore city, MD",2016,"294,985     ","276,430     ","18,555     ",6.3     
CN2500100000000,25,001,"Barnstable County, MA",2016,"110,749     ","105,524     ","5,225     ",4.7     
CN2500300000000,25,003,"Berkshire County, MA",2016,"64,477     ","61,704     ","2,773     ",4.3     
CN2500500000000,25,005,"Bristol County, MA",2016,"287,648     ","274,174     ","13,474     ",4.7     
CN2500700000000,25,007,"Dukes County, MA",2016,"9,350     ","8,881     ",469     ,5.0     
CN2500900000000,25,009,"Essex County, MA",2016,"407,474     ","391,997     ","15,477     ",3.8     
