"","name","province","region","English","French","both","either","neither","total","engperc","frenperc"
"1315","Dixville","pr24","Québec",290,660,260,690,0,690,42.0289855072464,95.6521739130435
"1316","Coaticook","pr24","Québec",3265,9080,3185,9160,5,9165,35.6246590289143,99.0725586470267
"1317","Barnston-Ouest","pr24","Québec",400,520,330,590,0,590,67.7966101694915,88.135593220339
"1318","Stanstead-Est","pr24","Québec",450,485,335,600,0,600,75,80.8333333333333
"1319","Sainte-Edwidge-de-Clifton","pr24","Québec",145,480,140,485,0,485,29.8969072164948,98.9690721649485
"1320","Martinville","pr24","Québec",120,440,115,445,0,445,26.9662921348315,98.876404494382
"1321","Compton","pr24","Québec",1255,2970,1155,3070,0,3070,40.8794788273616,96.742671009772
"1322","Waterville","pr24","Québec",1235,1795,1000,2030,0,2030,60.8374384236453,88.423645320197
"1323","Stanstead","pr24","Québec",2455,2085,1700,2840,5,2845,86.2917398945518,73.286467486819
"1324","Ogden","pr24","Québec",665,580,475,770,0,770,86.3636363636364,75.3246753246753
"1325","Stanstead","pr24","Québec",775,870,605,1040,0,1040,74.5192307692308,83.6538461538462
"1326","Potton","pr24","Québec",1530,1460,1145,1845,0,1845,82.9268292682927,79.1327913279133
"1327","Ayer's Cliff","pr24","Québec",825,915,675,1065,0,1065,77.4647887323944,85.9154929577465
"1328","Hatley","pr24","Québec",570,660,470,760,0,760,75,86.8421052631579
"1329","North Hatley","pr24","Québec",540,505,425,620,0,620,87.0967741935484,81.4516129032258
"1330","Hatley","pr24","Québec",1345,1865,1205,2005,0,2005,67.0822942643392,93.0174563591022
"1331","Sainte-Catherine-de-Hatley","pr24","Québec",1270,2430,1235,2465,5,2470,51.417004048583,98.3805668016194
"1332","Magog","pr24","Québec",11290,24540,10930,24900,20,24920,45.3049759229535,98.4751203852327
"1333","Saint-Beno¯t-du-Lac","pr24","Québec",40,50,35,55,0,55,72.7272727272727,90.9090909090909
"1334","Austin","pr24","Québec",1165,1775,1055,1885,0,1885,61.8037135278515,94.1644562334218
"1335","Eastman","pr24","Québec",955,1705,930,1730,0,1730,55.2023121387283,98.5549132947977
"1336","Bolton-Est","pr24","Québec",730,765,585,910,0,910,80.2197802197802,84.0659340659341
"1337","Saint-Étienne-de-Bolton","pr24","Québec",310,510,285,535,0,535,57.9439252336449,95.3271028037383
"1338","Stukely-Sud","pr24","Québec",480,945,425,1000,0,1000,48,94.5
"1339","Orford","pr24","Québec",1975,3535,1940,3570,0,3570,55.3221288515406,99.0196078431373
"1340","Abercorn","pr24","Québec",315,315,240,390,0,390,80.7692307692308,80.7692307692308
"1341","Frelighsburg","pr24","Québec",750,1020,680,1090,0,1090,68.8073394495413,93.5779816513761
"1342","Saint-Armand","pr24","Québec",900,1105,775,1230,0,1230,73.1707317073171,89.8373983739837
"1343","Saint-Pierre-de-Véronne-à-Pike-River","pr24","Québec",245,510,235,520,5,525,46.6666666666667,97.1428571428571
"1344","Stanbridge Station","pr24","Québec",150,260,140,270,0,270,55.5555555555556,96.2962962962963
"1345","Bedford","pr24","Québec",1560,2355,1360,2555,5,2560,60.9375,91.9921875
"1346","Bedford","pr24","Québec",440,605,360,685,0,685,64.2335766423358,88.3211678832117
"1347","Stanbridge East","pr24","Québec",715,710,555,870,5,875,81.7142857142857,81.1428571428571
"1348","Dunham","pr24","Québec",2125,3195,1855,3465,0,3465,61.3275613275613,92.2077922077922
"1349","Sutton","pr24","Québec",3280,3285,2730,3835,0,3835,85.5280312907432,85.6584093872229
"1350","Bolton-Ouest","pr24","Québec",620,520,455,685,0,685,90.5109489051095,75.9124087591241
"1351","Brome","pr24","Québec",245,190,170,265,0,265,92.4528301886792,71.6981132075472
"1352","Lac-Brome","pr24","Québec",4585,4310,3445,5450,0,5450,84.1284403669725,79.0825688073394
"1353","Bromont","pr24","Québec",4660,7585,4600,7645,5,7650,60.9150326797386,99.1503267973856
"1354","Cowansville","pr24","Québec",6810,11390,6055,12145,10,12155,56.0263266145619,93.7062937062937
"1355","East Farnham","pr24","Québec",290,525,265,550,0,550,52.7272727272727,95.4545454545455
"1356","Brigham","pr24","Québec",1220,2375,1140,2455,0,2455,49.6945010183299,96.7413441955193
"1357","Saint-Ignace-de-Stanbridge","pr24","Québec",305,605,280,630,0,630,48.4126984126984,96.031746031746
"1358","Notre-Dame-de-Stanbridge","pr24","Québec",235,630,225,640,0,640,36.71875,98.4375
"1359","Sainte-Sabine","pr24","Québec",375,1105,365,1115,5,1120,33.4821428571429,98.6607142857143
"1360","Farnham","pr24","Québec",2765,8110,2700,8175,5,8180,33.8019559902201,99.1442542787286
"1361","Saint-Alphonse-de-Granby","pr24","Québec",970,3120,960,3130,0,3130,30.9904153354633,99.6805111821086
"1362","Granby","pr24","Québec",21610,61690,21430,61870,150,62020,34.8435988390842,99.4679135762657
"1363","Waterloo","pr24","Québec",2010,3950,1780,4180,0,4180,48.0861244019139,94.4976076555024
"1364","Warden","pr24","Québec",180,340,160,360,0,360,50,94.4444444444444
"1365","Shefford","pr24","Québec",3295,6585,3190,6690,0,6690,49.2526158445441,98.4304932735426
"1366","Saint-Joachim-de-Shefford","pr24","Québec",370,1155,350,1175,0,1175,31.4893617021277,98.2978723404255
"1367","Roxton Pond","pr24","Québec",995,3775,995,3775,0,3775,26.3576158940397,100
"1368","Sainte-Cécile-de-Milton","pr24","Québec",520,2115,515,2120,10,2130,24.4131455399061,99.2957746478873
"1369","Béthanie","pr24","Québec",90,310,90,310,0,310,29.0322580645161,100
"1370","Roxton Falls","pr24","Québec",225,1250,225,1250,5,1255,17.9282868525896,99.601593625498
"1371","Roxton","pr24","Québec",260,1070,245,1085,0,1085,23.963133640553,98.6175115207373
"1372","Sainte-Christine","pr24","Québec",130,670,125,675,0,675,19.2592592592593,99.2592592592593
"1373","Acton Vale","pr24","Québec",1385,7365,1370,7380,10,7390,18.7415426251691,99.6617050067659
"1374","Upton","pr24","Québec",430,2015,430,2015,0,2015,21.3399503722084,100
"1375","Saint-Théodore-d'Acton","pr24","Québec",230,1465,230,1465,0,1465,15.6996587030717,100
"1376","Saint-Nazaire-d'Acton","pr24","Québec",150,825,150,825,5,830,18.0722891566265,99.3975903614458
"1377","Saint-Félix-de-Kingsey","pr24","Québec",465,1535,435,1565,0,1565,29.7124600638978,98.0830670926518
"1378","Durham-Sud","pr24","Québec",355,980,330,1005,5,1010,35.1485148514851,97.029702970297
"1379","Lefebvre","pr24","Québec",180,860,175,865,0,865,20.8092485549133,99.4219653179191
"1380","L'Avenir","pr24","Québec",320,1200,320,1200,0,1200,26.6666666666667,100
"1381","Saint-Lucien","pr24","Québec",315,1580,315,1580,5,1585,19.8738170347003,99.6845425867508
"1382","Wickham","pr24","Québec",460,2470,460,2470,0,2470,18.6234817813765,100
"1383","Saint-Germain-de-Grantham","pr24","Québec",1025,4545,1020,4550,0,4550,22.5274725274725,99.8901098901099
"1384","Drummondville","pr24","Québec",19120,70480,19035,70565,195,70760,27.0209157716224,99.6042962125495
"1385","Saint-Cyrille-de-Wendover","pr24","Québec",765,4355,760,4360,0,4360,17.545871559633,99.8853211009174
"1386","Notre-Dame-du-Bon-Conseil","pr24","Québec",200,1280,200,1280,0,1280,15.625,100
"1387","Notre-Dame-du-Bon-Conseil","pr24","Québec",170,985,170,985,0,985,17.258883248731,100
"1388","Sainte-Brigitte-des-Saults","pr24","Québec",145,740,145,740,0,740,19.5945945945946,100
"1389","Saint-Majorique-de-Grantham","pr24","Québec",250,1250,245,1255,0,1255,19.9203187250996,99.601593625498
"1390","Saint-Edmond-de-Grantham","pr24","Québec",135,675,135,675,0,675,20,100
"1391","Saint-Eugène","pr24","Québec",260,1125,255,1130,0,1130,23.0088495575221,99.5575221238938
"1392","Saint-Guillaume","pr24","Québec",295,1525,295,1525,0,1525,19.344262295082,100
"1393","Saint-Bonaventure","pr24","Québec",200,1020,200,1020,0,1020,19.6078431372549,100
"1394","Saint-Pie-de-Guire","pr24","Québec",80,455,80,455,0,455,17.5824175824176,100
"1395","Sainte-Eulalie","pr24","Québec",160,870,160,870,0,870,18.3908045977011,100
"1396","Aston-Jonction","pr24","Québec",75,410,75,410,0,410,18.2926829268293,100
"1397","Saint-Wenceslas","pr24","Québec",175,1050,175,1050,5,1055,16.5876777251185,99.5260663507109
"1398","Saint-Célestin","pr24","Québec",125,725,125,725,0,725,17.2413793103448,100
"1399","Saint-Célestin","pr24","Québec",120,610,120,610,0,610,19.672131147541,100
"1400","Saint-Léonard-d'Aston","pr24","Québec",385,2230,380,2235,0,2235,17.2259507829978,99.7762863534676
"1401","Sainte-Perpétue","pr24","Québec",135,980,135,980,0,980,13.7755102040816,100
"1402","Sainte-Monique","pr24","Québec",115,545,115,545,0,545,21.1009174311927,100
"1403","Grand-Saint-Esprit","pr24","Québec",80,470,75,475,0,475,16.8421052631579,98.9473684210526
"1404","Nicolet","pr24","Québec",1655,7500,1650,7505,0,7505,22.051965356429,99.9333777481679
"1405","La Visitation-de-Yamaska","pr24","Québec",55,330,55,330,0,330,16.6666666666667,100
"1406","Saint-Zéphirin-de-Courval","pr24","Québec",85,735,85,735,0,735,11.5646258503401,100
"1407","Saint-Elphège","pr24","Québec",35,290,35,290,5,295,11.864406779661,98.3050847457627
"1408","Baie-du-Febvre","pr24","Québec",150,1010,150,1010,0,1010,14.8514851485149,100
"1409","Pierreville","pr24","Québec",360,2145,360,2145,0,2145,16.7832167832168,100
"1410","Saint-françois-du-Lac","pr24","Québec",340,1950,340,1950,0,1950,17.4358974358974,100
"1411","Odanak","pr24","Québec",215,450,210,455,0,455,47.2527472527472,98.9010989010989
"1412","Maskinongé","pr24","Québec",345,2225,345,2225,0,2225,15.5056179775281,100
"1413","Louiseville","pr24","Québec",1110,7245,1100,7255,0,7255,15.2997932460372,99.8621640248105
"1414","Yamachiche","pr24","Québec",435,2785,435,2785,0,2785,15.6193895870736,100
"1415","Saint-Barnabé","pr24","Québec",215,1170,205,1180,0,1180,18.2203389830508,99.1525423728814
"1416","Saint-Sévère","pr24","Québec",70,320,70,320,0,320,21.875,100
"1417","Saint-Léon-le-Grand","pr24","Québec",150,965,150,965,0,965,15.5440414507772,100
"1418","Sainte-Ursule","pr24","Québec",195,1355,195,1355,0,1355,14.3911439114391,100
"1419","Saint-Justin","pr24","Québec",155,1050,155,1050,0,1050,14.7619047619048,100
"1420","Saint-Édouard-de-Maskinongé","pr24","Québec",110,770,110,770,0,770,14.2857142857143,100
"1421","Sainte-Angèle-de-Prémont","pr24","Québec",75,600,75,600,0,600,12.5,100
"1422","Saint-Paulin","pr24","Québec",215,1510,215,1510,0,1510,14.2384105960265,100
"1423","Saint-Alexis-des-Monts","pr24","Québec",495,3025,495,3025,5,3030,16.3366336633663,99.8349834983498
"1424","Saint-Mathieu-du-Parc","pr24","Québec",490,1405,485,1410,0,1410,34.7517730496454,99.645390070922
"1425","Saint-Élie-de-Caxton","pr24","Québec",360,1675,355,1680,0,1680,21.4285714285714,99.7023809523809
"1426","Charette","pr24","Québec",180,990,180,990,0,990,18.1818181818182,100
"1427","Saint-Boniface","pr24","Québec",920,4505,920,4505,5,4510,20.3991130820399,99.8891352549889
"1428","Saint-Étienne-des-Grès","pr24","Québec",905,4185,905,4185,0,4185,21.6248506571087,100
"1429","Lavaltrie","pr24","Québec",4015,13210,3990,13235,5,13240,30.3247734138973,99.773413897281
"1430","Lanoraie","pr24","Québec",1350,4360,1345,4365,5,4370,30.8924485125858,99.7711670480549
"1431","Sainte-Élisabeth","pr24","Québec",320,1475,320,1475,0,1475,21.6949152542373,100
"1432","Berthierville","pr24","Québec",760,4010,755,4015,5,4020,18.9054726368159,99.7512437810945
"1433","Sainte-Geneviève-de-Berthier","pr24","Québec",440,2345,440,2345,0,2345,18.7633262260128,100
"1434","Saint-Ignace-de-Loyola","pr24","Québec",375,2085,375,2085,0,2085,17.9856115107914,100
"1435","La Visitation-de-l'Île-Dupas","pr24","Québec",125,620,125,620,0,620,20.1612903225806,100
"1436","Saint-Barthélemy","pr24","Québec",365,1875,365,1875,0,1875,19.4666666666667,100
"1437","Saint-Cuthbert","pr24","Québec",380,1835,380,1835,0,1835,20.708446866485,100
"1438","Saint-Norbert","pr24","Québec",250,1055,245,1060,0,1060,23.5849056603774,99.5283018867924
"1439","Saint-Cléophas-de-Brandon","pr24","Québec",45,265,45,265,0,265,16.9811320754717,100
"1440","Saint-Gabriel","pr24","Québec",545,2715,530,2730,25,2755,19.7822141560799,98.5480943738657
"1441","Saint-Gabriel-de-Brandon","pr24","Québec",635,2655,630,2660,0,2660,23.8721804511278,99.812030075188
"1442","Saint-Didace","pr24","Québec",150,590,150,590,0,590,25.4237288135593,100
"1443","Mandeville","pr24","Québec",480,2035,475,2040,0,2040,23.5294117647059,99.7549019607843
"1444","Saint-David","pr24","Québec",145,835,145,835,0,835,17.3652694610778,100
"1445","Massueville","pr24","Québec",85,515,85,515,0,515,16.504854368932,100
"1446","Saint-Aimé","pr24","Québec",95,500,95,500,0,500,19,100
"1447","Saint-Robert","pr24","Québec",290,1795,290,1795,0,1795,16.1559888579387,100
"1448","Sainte-Victoire-de-Sorel","pr24","Québec",530,2495,530,2495,0,2495,21.2424849699399,100
"1449","Saint-Ours","pr24","Québec",570,1720,570,1720,0,1720,33.1395348837209,100
"1450","Saint-Roch-de-Richelieu","pr24","Québec",605,2115,600,2120,0,2120,28.5377358490566,99.7641509433962
"1451","Saint-Joseph-de-Sorel","pr24","Québec",390,1670,385,1675,5,1680,23.2142857142857,99.4047619047619
"1452","Sorel-Tracy","pr24","Québec",8620,33900,8555,33965,15,33980,25.3678634490877,99.7645673925839
"1453","Sainte-Anne-de-Sorel","pr24","Québec",690,2740,690,2740,0,2740,25.1824817518248,100
"1454","Yamaska","pr24","Québec",340,1645,340,1645,0,1645,20.6686930091185,100
"1455","Saint-Gérard-Majella","pr24","Québec",40,245,40,245,0,245,16.3265306122449,100
"1456","Saint-Pie","pr24","Québec",1235,5395,1230,5400,5,5405,22.8492136910268,99.8149861239593
"1457","Saint-Damase","pr24","Québec",455,2500,455,2500,10,2510,18.1274900398406,99.601593625498
"1458","Sainte-Madeleine","pr24","Québec",555,2345,555,2345,10,2355,23.5668789808917,99.5753715498938
"1459","Sainte-Marie-Madeleine","pr24","Québec",875,2930,870,2935,0,2935,29.8126064735945,99.8296422487223
"1460","La Présentation","pr24","Québec",660,2465,660,2465,0,2465,26.7748478701826,100
"1461","Saint-Hyacinthe","pr24","Québec",14225,51595,14120,51700,140,51840,27.4402006172839,99.5273919753086
"1462","Saint-Dominique","pr24","Québec",450,2325,450,2325,0,2325,19.3548387096774,100
"1463","Saint-Valérien-de-Milton","pr24","Québec",345,1840,345,1840,0,1840,18.75,100
"1464","Saint-Liboire","pr24","Québec",650,3050,650,3050,0,3050,21.3114754098361,100
"1465","Saint-Simon","pr24","Québec",245,1230,240,1235,0,1235,19.8380566801619,99.5951417004049
"1466","Sainte-Hélène-de-Bagot","pr24","Québec",275,1625,275,1625,5,1630,16.8711656441718,99.6932515337423
"1467","Saint-Hugues","pr24","Québec",340,1290,340,1290,0,1290,26.3565891472868,100
"1468","Saint-Barnabé-Sud","pr24","Québec",185,860,180,865,0,865,21.3872832369942,99.4219653179191
"1469","Saint-Jude","pr24","Québec",240,1230,240,1230,5,1235,19.4331983805668,99.5951417004049
"1470","Saint-Bernard-de-Michaudville","pr24","Québec",105,510,100,515,0,515,20.3883495145631,99.0291262135922
"1471","Saint-Louis","pr24","Québec",170,775,165,780,0,780,21.7948717948718,99.3589743589744
"1472","Saint-Marcel-de-Richelieu","pr24","Québec",110,545,110,545,0,545,20.1834862385321,100
"1473","Ange-Gardien","pr24","Québec",600,2410,590,2420,0,2420,24.7933884297521,99.5867768595041
"1474","Saint-Paul-d'Abbotsford","pr24","Québec",845,2815,830,2830,10,2840,29.7535211267606,99.1197183098592
"1475","Saint-Césaire","pr24","Québec",1380,5625,1375,5630,5,5635,24.4897959183673,99.8225377107365
"1476","Sainte-Angèle-de-Monnoir","pr24","Québec",560,1810,555,1815,5,1820,30.7692307692308,99.4505494505495
"1477","Rougemont","pr24","Québec",780,2695,770,2705,20,2725,28.6238532110092,98.8990825688073
"1478","Marieville","pr24","Québec",3130,9860,3105,9885,15,9900,31.6161616161616,99.5959595959596
"1479","Richelieu","pr24","Québec",2165,5160,2145,5180,0,5180,41.7953667953668,99.6138996138996
"1480","Saint-Mathias-sur-Richelieu","pr24","Québec",1905,4585,1890,4600,5,4605,41.3680781758958,99.5656894679696
"1481","Venise-en-Québec","pr24","Québec",805,1480,740,1545,0,1545,52.1035598705502,95.7928802588997
"1482","Saint-Georges-de-Clarenceville","pr24","Québec",655,925,525,1055,0,1055,62.085308056872,87.6777251184834
"1483","Noyan","pr24","Québec",720,1180,615,1285,10,1295,55.5984555984556,91.1196911196911
"1484","Lacolle","pr24","Québec",1390,2595,1305,2680,0,2680,51.865671641791,96.8283582089552
"1485","Saint-Valentin","pr24","Québec",175,465,170,470,0,470,37.2340425531915,98.936170212766
"1486","Saint-Paul-de-l'Île-aux-Noix","pr24","Québec",800,1845,770,1875,0,1875,42.6666666666667,98.4
"1487","Henryville","pr24","Québec",515,1415,495,1435,0,1435,35.8885017421603,98.6062717770035
"1488","Saint-Sébastien","pr24","Québec",230,705,220,715,0,715,32.1678321678322,98.6013986013986
"1489","Saint-Alexandre","pr24","Québec",740,2475,720,2495,5,2500,29.6,99
"1490","Sainte-Anne-de-Sabrevois","pr24","Québec",660,2065,650,2075,5,2080,31.7307692307692,99.2788461538462
"1491","Saint-Blaise-sur-Richelieu","pr24","Québec",700,1825,690,1835,5,1840,38.0434782608696,99.1847826086957
"1492","Saint-Jean-sur-Richelieu","pr24","Québec",37035,91010,36470,91575,65,91640,40.4135748581405,99.3125272806635
"1493","Mont-Saint-Grégoire","pr24","Québec",1055,3070,1055,3070,0,3070,34.3648208469055,100
"1494","Sainte-Brigide-d'Iberville","pr24","Québec",385,1320,375,1330,0,1330,28.9473684210526,99.2481203007519
"1495","Chambly","pr24","Québec",12755,25205,12515,25445,25,25470,50.0785237534354,98.9595602669808
"1496","Carignan","pr24","Québec",3990,7875,3900,7965,10,7975,50.0313479623824,98.7460815047022
"1497","Saint-Basile-le-Grand","pr24","Québec",8185,16660,8120,16725,10,16735,48.9094711682103,99.5518374663878
"1498","McMasterville","pr24","Québec",2435,5565,2405,5595,0,5595,43.521000893655,99.4638069705094
"1499","Otterburn Park","pr24","Québec",4495,8325,4385,8435,5,8440,53.2582938388626,98.6374407582938
"1500","Saint-Jean-Baptiste","pr24","Québec",860,3155,850,3165,20,3185,27.0015698587127,99.0580847723705
"1501","Mont-Saint-Hilaire","pr24","Québec",9725,17825,9630,17920,15,17935,54.2235851686646,99.38667410092
"1502","Beloeil","pr24","Québec",9480,20345,9405,20420,35,20455,46.3456367636275,99.4622341725739
"1503","Saint-Mathieu-de-Beloeil","pr24","Québec",1115,2600,1110,2605,5,2610,42.72030651341,99.6168582375479
"1504","Saint-Marc-sur-Richelieu","pr24","Québec",795,2050,795,2050,0,2050,38.780487804878,100
"1505","Saint-Charles-sur-Richelieu","pr24","Québec",615,1640,610,1645,0,1645,37.3860182370821,99.6960486322188
"1506","Saint-Denis-sur-Richelieu","pr24","Québec",670,2275,665,2280,0,2280,29.3859649122807,99.780701754386
"1507","Saint-Antoine-sur-Richelieu","pr24","Québec",510,1615,510,1615,5,1620,31.4814814814815,99.6913580246914
"1508","Brossard","pr24","Québec",57420,66825,48570,75675,3165,78840,72.8310502283105,84.7602739726027
"1509","Saint-Lambert","pr24","Québec",16270,19785,15200,20855,90,20945,77.6796371449033,94.4616853664359
