"City, State",Classification,Definition,DRG,Hospital Referral Region Description,Provider City,Provider Id,Provider Name,Provider State,Provider Street Address,Provider Zip Code,Average Covered Charges ,Average Total Payments ,Number of Records,Reimbursement Rate,Total Discharges ,Total Payment
"WINCHESTER, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,WINCHESTER,180092,CLARK REGIONAL MEDICAL CENTER,KY,1107 WEST LEXINGTON AVENUE,40391,7822.00,5143.00,1,0.657527106,26,"133,718"
"CORBIN, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,CORBIN,180080,BAPTIST REGIONAL MEDICAL CENTER,KY,ONE TRILLIUM WAY,40701,13889.00,4772.00,1,0.343586585,27,"128,846.00"
"DANVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,DANVILLE,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,KY,217 SOUTH THIRD STREET,40422,10656.00,4788.00,1,0.449337676,27,"129,274.00"
"LONDON, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,LONDON,180011,SAINT JOSEPH HOSPITAL LONDON,KY,1001 SAINT JOSEPH LANE,40741,16040.00,5005.00,1,0.312054363,27,"135,147.00"
"WHITESBURG, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,WHITESBURG,180002,WHITESBURG ARH HOSPITAL,KY,240 HOSPITAL ROAD,41858,9133.00,4342.00,1,0.475378058,27,"117,223.00"
"MANCHESTER, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,MANCHESTER,180043,MEMORIAL HOSPITAL,KY,210 MARIE LANGDON DRIVE,40962,14617.00,5535.00,1,0.378677926,28,"154,980"
"PIKEVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,PIKEVILLE,180044,PIKEVILLE MEDICAL CENTER,KY,911 BYPASS ROAD,41501,24243.00,5744.00,1,0.236921419,30,"172,312.00"
"LEXINGTON, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,LEXINGTON,180067,UNIVERSITY OF KENTUCKY HOSPITAL,KY,HOSPITAL ADMINISTRATION,40536,16313.00,6780.00,1,0.415626983,34,"230,530.00"
"LEXINGTON, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,LEXINGTON,180103,CENTRAL BAPTIST HOSPITAL,KY,1740 NICHOLASVILLE ROAD,40503,18046.00,4638.00,1,0.257011119,39,"180,878.00"
"HARLAN, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,HARLAN,180050,HARLAN APPALACHIAN REGIONAL HEALTHCARE HOSPITAL,KY,81 BALL PARK ROAD,40831,11068.00,4845.00,1,0.437771431,44,"213,196.00"
"JACKSON, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,JACKSON,180139,KENTUCKY RIVER MEDICAL CENTER,KY,540 JETT DRIVE,41339,13829.00,4281.00,1,0.309544126,45,"192,629.00"
"HAZARD, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,HAZARD,180029,HAZARD ARH REGIONAL MEDICAL CENTER,KY,100 MEDICAL CENTER DRIVE,41701,20890.00,5094.00,1,0.243845389,51,"259,788.00"
"LEXINGTON, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,LEXINGTON,180010,SAINT JOSEPH HOSPITAL,KY,ONE SAINT JOSEPH DRIVE,40504,12036.00,4293.00,1,0.356686978,61,"261,886.00"
"SOMERSET, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Lexington,SOMERSET,180132,LAKE CUMBERLAND REGIONAL HOSPITAL,KY,"305 LANGDON STREET, P O BOX 620",42502,17057.00,5021.00,1,0.294342619,81,"406,667.00"
"COLUMBIA, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,COLUMBIA,180149,WESTLAKE REGIONAL HOSPITAL,KY,"901 WESTLAKE DRIVE, PO BOX 1269",42728,11675.00,5299.00,1,0.453847472,11,"58,284.00"
"LA GRANGE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,LA GRANGE,180138,BAPTIST HOSPITAL NORTHEAST,KY,1025 NEW MOODY LANE,40031,8348.00,4417.00,1,0.529031275,11,"48,582.00"
"CAMPBELLSVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,CAMPBELLSVILLE,180087,TAYLOR REGIONAL HOSPITAL,KY,1700 OLD LEBANON ROAD,42718,10011.00,4755.00,1,0.474989243,13,"61,817.00"
"SHELBYVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,SHELBYVILLE,180016,JEWISH HOSPITAL - SHELBYVILLE,KY,727 HOSPITAL DRIVE,40065,12883.00,4400.00,1,0.34152488,15,"65,999.00"
"ALBANY, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,ALBANY,180106,"CLINTON COUNTY HOSPITAL, INC",KY,723 BURKESVILLE ROAD,42602,11351.00,5187.00,1,0.456923596,18,"93,360.00"
"LOUISVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,LOUISVILLE,180141,UNIVERSITY OF LOUISVILLE HOSPITAL,KY,530 SOUTH JACKSON STREET,40202,20165.00,6882.00,1,0.341298516,21,"144,529.00"
"GLASGOW, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,GLASGOW,180017,T J SAMSON COMMUNITY HOSPITAL,KY,1301 NORTH RACE STREET,42141,9622.00,4958.00,1,0.515328178,32,"158,668"
"ELIZABETHTOWN, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,ELIZABETHTOWN,180012,HARDIN MEMORIAL HOSPITAL,KY,913 NORTH DIXIE AVENUE,42701,11282.00,4367.00,1,0.387122158,49,"214,005.00"
"LOUISVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,LOUISVILLE,180130,BAPTIST HOSPITAL EAST,KY,4000 KRESGE WAY,40207,13776.00,4170.00,1,0.302716202,82,"341,957.00"
"LOUISVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,LOUISVILLE,180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,KY,200 ABRAHAM FLEXNER WAY,40202,14389.00,5360.00,1,0.372483425,132,"707,479.00"
"LOUISVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Louisville,LOUISVILLE,180088,"NORTON HOSPITALS, INC",KY,200 EAST CHESTNUT STREET,40202,19859.00,5389.00,1,0.271364251,135,"727,530.00"
"OWENSBORO, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Owensboro,OWENSBORO,180038,OWENSBORO MEDICAL HEALTH SYSTEM,KY,811 EAST PARRISH AVENUE,42303,13670.00,5619.00,1,0.411040076,51,"286,557.00"
"MURRAY, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Paducah,MURRAY,180027,MURRAY-CALLOWAY COUNTY HOSPITAL,KY,803 POPLAR STREET,42071,14813.00,4852.00,1,0.327546292,17,"82,485.00"
"MADISONVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Paducah,MADISONVILLE,180093,REGIONAL MEDICAL CENTER OF HOPKINS COUNTY,KY,900 HOSPITAL DRIVE,42431,11470.00,4750.00,1,0.41408213,28,"132,992.00"
"PADUCAH, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Paducah,PADUCAH,180104,WESTERN BAPTIST HOSPITAL,KY,2501 KENTUCKY AVENUE,42003,11205.00,4205.00,1,0.375285592,50,"210,250"
"PADUCAH, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,KY - Paducah,PADUCAH,180102,LOURDES HOSPITAL,KY,1530 LONE OAK ROAD,42001,12977.00,4111.00,1,0.31680082,51,"209,661"
"MIDDLESBORO, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Knoxville,MIDDLESBORO,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,KY,3600 WEST CUMBERLAND AVENUE,40965,11724.00,4656.00,1,0.397151065,28,"130,370.00"
"PINEVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Knoxville,PINEVILLE,180021,PINEVILLE COMMUNITY HOSPITAL,KY,850 RIVERVIEW AVENUE,40977,6347.00,4358.00,1,0.686663936,40,"174,322"
"BOWLING GREEN, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Nashville,BOWLING GREEN,180124,GREENVIEW REGIONAL HOSPITAL,KY,1801 ASHLEY CIRCLE,42104,19529.00,6382.00,1,0.326805585,16,"102,114"
"HOPKINSVILLE, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Nashville,HOPKINSVILLE,180051,JENNIE STUART MEDICAL CENTER,KY,320 WEST 18TH STREET,42240,12957.00,4721.00,1,0.364395362,46,"217,180.00"
"BOWLING GREEN, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,TN - Nashville,BOWLING GREEN,180013,THE MEDICAL CENTER AT BOWLING GREEN,KY,250 PARK STREET,42101,14571.00,5110.00,1,0.35067118,65,"332,134.00"
"LOUISA, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,WV - Huntington,LOUISA,180128,THREE RIVERS MEDICAL CENTER,KY,2485 HIGHWAY 644 PO BOX 769,41230,19042.00,4388.00,1,0.230441437,14,"61,432"
"ASHLAND, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,WV - Huntington,ASHLAND,180036,OUR LADY OF BELLEFONTE HOSPITAL,KY,1000 SAINT CHRISTOPHER DRIVE,41101,14118.00,4653.00,1,0.329607356,32,"148,911"
"ASHLAND, KY",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,WV - Huntington,ASHLAND,180009,KING'S DAUGHTERS' MEDICAL CENTER,KY,2201 LEXINGTON AVENUE,41101,14243.00,4953.00,1,0.347728638,104,"515,080.00"
"ALEXANDRIA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Alexandria,ALEXANDRIA,190026,RAPIDES REGIONAL MEDICAL CENTER,LA,211 4TH STREET,71301,33861.00,7951.00,1,0.234796845,16,"127,208"
"ZACHARY, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Baton Rouge,ZACHARY,190020,LANE REGIONAL MEDICAL CENTER,LA,6300 MAIN STREET,70791,24883.00,7269.00,1,0.292129503,15,"109,035"
"BATON ROUGE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Baton Rouge,BATON ROUGE,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,LA,5000 HENNESSY BLVD,70808,29747.00,8075.00,1,0.271470592,24,"193,811.00"
"HAMMOND, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Baton Rouge,HAMMOND,190015,"NORTH OAKS MEDICAL CENTER, LLC",LA,15790 PAUL VEGA MD DRIVE,70403,65773.00,10734.00,1,0.163191769,25,"268,339"
"BATON ROUGE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Baton Rouge,BATON ROUGE,190065,BATON ROUGE GENERAL MEDICAL CENTER,LA,3600 FLORIDA STREET,70806,11813.00,8393.00,1,0.710501564,54,"453,246.00"
"MORGAN CITY, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Houma,MORGAN CITY,190014,TECHE REGIONAL MEDICAL CENTER,LA,1125 MARGUERITE STREET,70381,43279.00,9897.00,1,0.228687666,14,"138,563.00"
"HOUMA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Houma,HOUMA,190008,TERREBONNE GENERAL MEDICAL CENTER,LA,8166 MAIN STREET,70360,27081.00,7292.00,1,0.269282687,18,"131,264.00"
"THIBODAUX, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Houma,THIBODAUX,190004,THIBODAUX REGIONAL MEDICAL CENTER,LA,602 N ACADIA ROAD,70301,21202.00,6595.00,1,0.311063866,26,"171,478.00"
"JENNINGS, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Lafayette,JENNINGS,190053,JENNINGS AMERICAN LEGION HOSPITAL,LA,1634 ELTON ROAD,70546,15816.00,6581.00,1,0.416110581,13,"85,554.00"
"NEW IBERIA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Lafayette,NEW IBERIA,190003,DAUTERIVE HOSPITAL,LA,600 NORTH LEWIS STREET,70563,24849.00,8592.00,1,0.34577308,15,"128,880"
"LAFAYETTE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Lafayette,LAFAYETTE,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",LA,4801 AMBASSADOR CAFFERY PARKWAY,70508,30551.00,9000.00,1,0.294572882,16,"143,994"
"NEW IBERIA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Lafayette,NEW IBERIA,190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,LA,2315 E MAIN STREET,70562,35233.00,6732.00,1,0.191081282,17,"114,451.00"
"LAFAYETTE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Lafayette,LAFAYETTE,190002,LAFAYETTE GENERAL MEDICAL CENTER,LA,1214 COOLIDGE AVENUE,70503,25187.00,7560.00,1,0.300167715,33,"249,491.00"
"OPELOUSAS, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Lafayette,OPELOUSAS,190017,OPELOUSAS GENERAL HEALTH SYSTEM,LA,539 EAST PRUDHOMME STREET,70570,19305.00,8289.00,1,0.429397487,35,"290,131.00"
"LAKE CHARLES, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Lake Charles,LAKE CHARLES,190027,CHRISTUS ST PATRICK HOSPITAL,LA,524 DR MICHAEL DEBAKEY STREET,70601,44299.00,6673.00,1,0.150633007,12,"80,075.00"
"COVINGTON, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Metairie,COVINGTON,190045,ST TAMMANY PARISH HOSPITAL,LA,1202 S TYLER STREET,70433,45511.00,7306.00,1,0.160537356,13,"94,980.00"
"METAIRIE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Metairie,METAIRIE,190146,EAST JEFFERSON GENERAL HOSPITAL,LA,4200 HOUMA BLVD,70006,27869.00,7131.00,1,0.255862644,20,"142,614"
"WEST MONROE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Monroe,WEST MONROE,190160,GLENWOOD REGIONAL MEDICAL CENTER,LA,503 MCMILLAN ROAD,71291,24223.00,7174.00,1,0.296162644,17,"121,958"
"MONROE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Monroe,MONROE,190125,ST FRANCIS MEDICAL CENTER,LA,309 JACKSON STREET,71201,23984.00,7523.00,1,0.313685249,18,"135,422.00"
"MARRERO, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - New Orleans,MARRERO,190039,WEST JEFFERSON MEDICAL CENTER,LA,1101 MEDICAL CENTER BLVD,70072,29755.00,7790.00,1,0.261789192,14,"109,053"
"NEW ORLEANS, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - New Orleans,NEW ORLEANS,190046,TOURO INFIRMARY,LA,1401 FOUCHER STREET,70115,54224.00,9729.00,1,0.179421844,18,"175,122"
"NEW ORLEANS, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - New Orleans,NEW ORLEANS,190036,OCHSNER FOUNDATION HOSPITAL,LA,1516 JEFFERSON HWY,70121,22349.00,9048.00,1,0.404826251,25,"226,191"
"NEW ORLEANS, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - New Orleans,NEW ORLEANS,190176,TULANE MEDICAL CENTER,LA,1415 TULANE AVE,70112,44583.00,12064.00,1,0.270601674,28,"337,801.00"
"RUSTON, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Shreveport,RUSTON,190086,NORTHERN LOUISIANA MEDICAL CENTER,LA,401 EAST VAUGHN AVENUE,71270,46773.00,7697.00,1,0.164561946,12,"92,365.00"
"SHREVEPORT, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Shreveport,SHREVEPORT,190098,LSU HEALTH SCIENCES CENTER - SHREVEPORT,LA,1541 KINGS HIGHWAY,71130,13010.00,10870.00,1,0.835480741,16,"173,912"
"BOSSIER CITY, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Shreveport,BOSSIER CITY,190236,WILLIS KNIGHTON BOSSIER HEALTH CENTER,LA,2400 HOSPITAL DR,71111,32968.00,7159.00,1,0.217157488,17,"121,707.00"
"SHREVEPORT, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Shreveport,SHREVEPORT,190041,CHRISTUS SCHUMPERT HEALTH SYSTEM,LA,ONE ST MARY PLACE,71101,24681.00,7921.00,1,0.320936074,17,"134,659.00"
"SHREVEPORT, LA",Blood Diseases,RED BLOOD CELL DISORDERS W MCC,811,LA - Shreveport,SHREVEPORT,190111,WILLIS KNIGHTON MEDICAL CENTER,LA,2600 GREENWOOD ROAD,71103,29513.00,7463.00,1,0.252882396,47,"350,780.00"
"OAKDALE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Alexandria,OAKDALE,190106,OAKDALE COMMUNITY HOSPITAL,LA,130 N HOSPITAL DR,71463,15072.00,5702.00,1,0.378356697,11,"62,727.00"
"JENA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Alexandria,JENA,190145,LASALLE GENERAL HOSPITAL,LA,187 NINTH ST/HWY 84 WEST,71342,15021.00,5304.00,1,0.353087747,14,"74,254.00"
"MARKSVILLE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Alexandria,MARKSVILLE,190099,AVOYELLES HOSPITAL,LA,4231 HIGHWAY 1192,71351,9780.00,4816.00,1,0.492437292,26,"125,214.00"
"ALEXANDRIA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Alexandria,ALEXANDRIA,190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,LA,3330 MASONIC DRIVE,71301,16816.00,4525.00,1,0.269108992,37,"167,438.00"
"LEESVILLE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Alexandria,LEESVILLE,190164,BYRD REGIONAL HOSPITAL,LA,1020 FERTITTA BLVD,71446,17928.00,4361.00,1,0.243245797,49,"213,689"
"ALEXANDRIA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Alexandria,ALEXANDRIA,190026,RAPIDES REGIONAL MEDICAL CENTER,LA,211 4TH STREET,71301,20064.00,5139.00,1,0.256114442,66,"339,147.00"
"BATON ROUGE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Baton Rouge,BATON ROUGE,190202,OCHSNER MEDICAL CENTER-BATON ROUGE,LA,17000 MEDICAL CENTER DR,70816,12185.00,4775.00,1,0.391870354,19,"90,727.00"
"ZACHARY, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Baton Rouge,ZACHARY,190020,LANE REGIONAL MEDICAL CENTER,LA,6300 MAIN STREET,70791,21919.00,4599.00,1,0.209819605,22,"101,179.00"
"GONZALES, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Baton Rouge,GONZALES,190242,ST ELIZABETH HOSPITAL,LA,1125 WEST HIGHWAY 30,70737,7537.00,6194.00,1,0.821821025,28,"173,433.00"
"HAMMOND, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Baton Rouge,HAMMOND,190015,"NORTH OAKS MEDICAL CENTER, LLC",LA,15790 PAUL VEGA MD DRIVE,70403,27142.00,5143.00,1,0.189484664,77,"396,004.00"
"BATON ROUGE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Baton Rouge,BATON ROUGE,190065,BATON ROUGE GENERAL MEDICAL CENTER,LA,3600 FLORIDA STREET,70806,8692.00,5322.00,1,0.61226378,96,"510,868.00"
"BATON ROUGE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Baton Rouge,BATON ROUGE,190064,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,LA,5000 HENNESSY BLVD,70808,13504.00,4964.00,1,0.367623833,131,"650,342.00"
"HOUMA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Houma,HOUMA,190183,LEONARD J CHABERT MEDICAL CENTER,LA,1978 INDUSTRIAL BLVD,70363,8028.00,5548.00,1,0.691028394,25,"138,697"
"MORGAN CITY, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Houma,MORGAN CITY,190014,TECHE REGIONAL MEDICAL CENTER,LA,1125 MARGUERITE STREET,70381,18538.00,5348.00,1,0.288498267,42,"224,621.00"
"THIBODAUX, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Houma,THIBODAUX,190004,THIBODAUX REGIONAL MEDICAL CENTER,LA,602 N ACADIA ROAD,70301,17703.00,4444.00,1,0.251043412,53,"235,546.00"
"HOUMA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Houma,HOUMA,190008,TERREBONNE GENERAL MEDICAL CENTER,LA,8166 MAIN STREET,70360,14316.00,4642.00,1,0.324217149,61,"283,133.00"
"LAFAYETTE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,LAFAYETTE,190006,UNIVERSITY MEDICAL CENTER,LA,2390 WEST CONGRESS,70506,9054.00,6687.00,1,0.738540631,11,"73,552.00"
"ABBEVILLE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,ABBEVILLE,190034,ABBEVILLE GENERAL HOSPITAL,LA,118 N HOSPITAL DR,70510,15928.00,4950.00,1,0.310778259,19,"94,053.00"
"NEW IBERIA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,NEW IBERIA,190003,DAUTERIVE HOSPITAL,LA,600 NORTH LEWIS STREET,70563,20636.00,5455.00,1,0.264351408,24,"130,924.00"
"LAFAYETTE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,LAFAYETTE,190205,THE REGIONAL MEDICAL CENTER OF ACADIANA,LA,2810 AMBASSADOR CAFFERY PARKWAY,70506,19469.00,5195.00,1,0.266853543,33,"171,451.00"
"VILLE PLATTE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,VILLE PLATTE,190167,MERCY REGIONAL MEDICAL CENTER,LA,800 E MAIN,70586,10780.00,5068.00,1,0.47010114,38,"192,568.00"
"CROWLEY, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,CROWLEY,190044,AMERICAN LEGION HOSPITAL,LA,1305 CROWLEY RAYNE HIGHWAY,70526,4716.00,4417.00,1,0.936690483,39,"172,263"
"JENNINGS, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,JENNINGS,190053,JENNINGS AMERICAN LEGION HOSPITAL,LA,1634 ELTON ROAD,70546,11487.00,4277.00,1,0.372299478,42,"179,617.00"
"LAFAYETTE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,LAFAYETTE,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC",LA,4801 AMBASSADOR CAFFERY PARKWAY,70508,14113.00,4689.00,1,0.332241954,43,"201,630.00"
"NEW IBERIA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,NEW IBERIA,190054,IBERIA GENERAL HOSPITAL AND MEDICAL CENTER,LA,2315 E MAIN STREET,70562,17038.00,4313.00,1,0.253133976,49,"211,337"
"OPELOUSAS, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,OPELOUSAS,190017,OPELOUSAS GENERAL HEALTH SYSTEM,LA,539 EAST PRUDHOMME STREET,70570,10986.00,5258.00,1,0.478667678,66,"347,058.00"
"LAFAYETTE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lafayette,LAFAYETTE,190002,LAFAYETTE GENERAL MEDICAL CENTER,LA,1214 COOLIDGE AVENUE,70503,14981.00,4718.00,1,0.314948101,86,"405,770.00"
"LAKE CHARLES, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lake Charles,LAKE CHARLES,190161,W O MOSS REGIONAL MEDICAL CENTER,LA,1000 WALTERS STREET,70607,4059.00,4370.00,1,1.076553551,12,"52,440"
"SULPHUR, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lake Charles,SULPHUR,190013,WEST CALCASIEU CAMERON HOSPITAL,LA,701 EAST CYPRESS STREET,70663,10992.00,4192.00,1,0.381337956,19,"79,639.00"
"LAKE CHARLES, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lake Charles,LAKE CHARLES,190060,LAKE CHARLES MEMORIAL HOSPITAL,LA,1701 OAK PARK BLVD,70601,28235.00,4989.00,1,0.176702751,32,"159,655"
"LAKE CHARLES, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lake Charles,LAKE CHARLES,190027,CHRISTUS ST PATRICK HOSPITAL,LA,524 DR MICHAEL DEBAKEY STREET,70601,23330.00,4082.00,1,0.174965971,37,"151,035.00"
"DERIDDER, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Lake Charles,DERIDDER,190050,BEAUREGARD MEMORIAL HOSPITAL,LA,600 S PINE STREET,70634,16350.00,4595.00,1,0.2810373,42,"192,990"
"LAPLACE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Metairie,LAPLACE,190175,RIVER PARISHES HOSPITAL,LA,500 RUE DE SANTE,70068,18126.00,5006.00,1,0.276165579,13,"65,074.00"
"BOGALUSA, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Metairie,BOGALUSA,190001,WASHINGTON ST TAMMANY  REGIONAL MEDICAL CENTER,LA,433 PLAZA ST,70427,8658.00,4393.00,1,0.507446563,17,"74,687.00"
"COVINGTON, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Metairie,COVINGTON,190045,ST TAMMANY PARISH HOSPITAL,LA,1202 S TYLER STREET,70433,22290.00,4641.00,1,0.208192935,37,"171,704.00"
"METAIRIE, LA",Blood Diseases,RED BLOOD CELL DISORDERS W/O MCC,812,LA - Metairie,METAIRIE,190146,EAST JEFFERSON GENERAL HOSPITAL,LA,4200 HOUMA BLVD,70006,17746.00,4472.00,1,0.251974337,62,"277,233"
