"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","HUR","TOT","PC_LF","M","2020-05",19.6,
"GRC","HUR","TOT","PC_LF","M","2020-06",20.1,
"GRC","HUR","TOT","PC_LF","M","2020-07",17.4,
"GRC","HUR","TOT","PC_LF","M","2020-08",16.8,
"GRC","HUR","TOT","PC_LF","M","2020-09",16.7,
"GRC","HUR","TOT","PC_LF","M","2020-10",17.5,
"GRC","HUR","TOT","PC_LF","M","2020-11",17.4,
"GRC","HUR","TOT","PC_LF","M","2020-12",16.6,
"GRC","HUR","TOT","PC_LF","M","2021-01",16.2,
"GRC","HUR","TOT","PC_LF","M","2021-02",16.2,
"GRC","HUR","TOT","PC_LF","M","2021-03",17.2,
"GRC","HUR","TOT","PC_LF","M","2021-04",17.4,
"GRC","HUR","TOT","PC_LF","M","2021-05",15.7,
"GRC","HUR","TOT","PC_LF","M","2021-06",14.9,
"GRC","HUR","TOT","PC_LF","M","2021-07",14.1,
"GRC","HUR","TOT","PC_LF","M","2021-08",14,
"GRC","HUR","TOT","PC_LF","M","2021-09",13.3,
"GRC","HUR","TOT","PC_LF","M","2021-10",13.2,
"GRC","HUR","TOT","PC_LF","M","2021-11",13.2,
"GRC","HUR","TOT","PC_LF","M","2021-12",12.8,
"GRC","HUR","TOT","PC_LF","M","2022-01",13.3,
"GRC","HUR","TOT","PC_LF","M","2022-02",13,
"GRC","HUR","TOT","PC_LF","M","2022-03",12.6,
"GRC","HUR","TOT","PC_LF","M","2022-04",12.7,
"GRC","HUR","TOT","PC_LF","M","2022-05",12.7,
"GRC","HUR","TOT","PC_LF","M","2022-06",12.3,
"GRC","HUR","TOT","PC_LF","M","2022-07",12.8,
"GRC","HUR","TOT","PC_LF","M","2022-08",12.3,
"GRC","HUR","TOT","PC_LF","M","2022-09",12.2,
"GRC","HUR","TOT","PC_LF","M","2022-10",11.9,
"GRC","HUR","TOT","PC_LF","M","2022-11",11.8,
"GRC","HUR","TOT","PC_LF","M","2022-12",11.8,
"GRC","HUR","TOT","PC_LF","M","2023-01",10.6,
"GRC","HUR","TOT","PC_LF","M","2023-02",11.1,
"GRC","HUR","TOT","PC_LF","M","2023-03",11.1,
"GRC","HUR","TOT","PC_LF","M","2023-04",11.2,
"HUN","HUR","TOT","PC_LF","M","2003-06",5.8,
"HUN","HUR","TOT","PC_LF","M","2003-07",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-08",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-09",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-10",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-11",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-12",5.7,
"HUN","HUR","TOT","PC_LF","M","2004-01",5.7,
"HUN","HUR","TOT","PC_LF","M","2004-02",5.8,
"HUN","HUR","TOT","PC_LF","M","2004-03",5.8,
"HUN","HUR","TOT","PC_LF","M","2004-04",5.8,
"HUN","HUR","TOT","PC_LF","M","2004-05",5.9,
"HUN","HUR","TOT","PC_LF","M","2004-06",6,
"HUN","HUR","TOT","PC_LF","M","2004-07",6.1,
"HUN","HUR","TOT","PC_LF","M","2004-08",6.2,
"HUN","HUR","TOT","PC_LF","M","2004-09",6.2,
"HUN","HUR","TOT","PC_LF","M","2004-10",6.4,
"HUN","HUR","TOT","PC_LF","M","2004-11",6.4,
"HUN","HUR","TOT","PC_LF","M","2004-12",6.5,
"HUN","HUR","TOT","PC_LF","M","2005-01",6.6,
"HUN","HUR","TOT","PC_LF","M","2005-02",6.8,
"HUN","HUR","TOT","PC_LF","M","2005-03",6.9,
"HUN","HUR","TOT","PC_LF","M","2005-04",7.1,
"HUN","HUR","TOT","PC_LF","M","2005-05",7.2,
"HUN","HUR","TOT","PC_LF","M","2005-06",7.2,
"HUN","HUR","TOT","PC_LF","M","2005-07",7.3,
"HUN","HUR","TOT","PC_LF","M","2005-08",7.4,
"HUN","HUR","TOT","PC_LF","M","2005-09",7.4,
"HUN","HUR","TOT","PC_LF","M","2005-10",7.4,
"HUN","HUR","TOT","PC_LF","M","2005-11",7.4,
"HUN","HUR","TOT","PC_LF","M","2005-12",7.4,
"HUN","HUR","TOT","PC_LF","M","2006-01",7.5,
"HUN","HUR","TOT","PC_LF","M","2006-02",7.3,
"HUN","HUR","TOT","PC_LF","M","2006-03",7.3,
"HUN","HUR","TOT","PC_LF","M","2006-04",7.2,
"HUN","HUR","TOT","PC_LF","M","2006-05",7.3,
"HUN","HUR","TOT","PC_LF","M","2006-06",7.5,
"HUN","HUR","TOT","PC_LF","M","2006-07",7.5,
"HUN","HUR","TOT","PC_LF","M","2006-08",7.6,
"HUN","HUR","TOT","PC_LF","M","2006-09",7.6,
"HUN","HUR","TOT","PC_LF","M","2006-10",7.7,
"HUN","HUR","TOT","PC_LF","M","2006-11",7.6,
"HUN","HUR","TOT","PC_LF","M","2006-12",7.4,
"HUN","HUR","TOT","PC_LF","M","2007-01",7.1,
"HUN","HUR","TOT","PC_LF","M","2007-02",7.1,
"HUN","HUR","TOT","PC_LF","M","2007-03",7.2,
"HUN","HUR","TOT","PC_LF","M","2007-04",7.2,
"HUN","HUR","TOT","PC_LF","M","2007-05",7.1,
"HUN","HUR","TOT","PC_LF","M","2007-06",7.1,
"HUN","HUR","TOT","PC_LF","M","2007-07",7.3,
"HUN","HUR","TOT","PC_LF","M","2007-08",7.3,
"HUN","HUR","TOT","PC_LF","M","2007-09",7.5,
"HUN","HUR","TOT","PC_LF","M","2007-10",7.6,
"HUN","HUR","TOT","PC_LF","M","2007-11",7.9,
"HUN","HUR","TOT","PC_LF","M","2007-12",8,
"HUN","HUR","TOT","PC_LF","M","2008-01",7.8,
"HUN","HUR","TOT","PC_LF","M","2008-02",7.6,
"HUN","HUR","TOT","PC_LF","M","2008-03",7.5,
"HUN","HUR","TOT","PC_LF","M","2008-04",7.6,
"HUN","HUR","TOT","PC_LF","M","2008-05",7.7,
"HUN","HUR","TOT","PC_LF","M","2008-06",7.6,
"HUN","HUR","TOT","PC_LF","M","2008-07",7.6,
"HUN","HUR","TOT","PC_LF","M","2008-08",7.8,
"HUN","HUR","TOT","PC_LF","M","2008-09",7.9,
"HUN","HUR","TOT","PC_LF","M","2008-10",8,
"HUN","HUR","TOT","PC_LF","M","2008-11",8.2,
"HUN","HUR","TOT","PC_LF","M","2008-12",8.4,"B"
"HUN","HUR","TOT","PC_LF","M","2009-01",8.8,
"HUN","HUR","TOT","PC_LF","M","2009-02",8.9,
"HUN","HUR","TOT","PC_LF","M","2009-03",9.4,
"HUN","HUR","TOT","PC_LF","M","2009-04",9.4,
"HUN","HUR","TOT","PC_LF","M","2009-05",9.3,
"HUN","HUR","TOT","PC_LF","M","2009-06",9.6,
"HUN","HUR","TOT","PC_LF","M","2009-07",9.8,
"HUN","HUR","TOT","PC_LF","M","2009-08",9.9,
"HUN","HUR","TOT","PC_LF","M","2009-09",10.3,
"HUN","HUR","TOT","PC_LF","M","2009-10",10.1,
"HUN","HUR","TOT","PC_LF","M","2009-11",10.5,
"HUN","HUR","TOT","PC_LF","M","2009-12",10.4,
"HUN","HUR","TOT","PC_LF","M","2010-01",10.6,
"HUN","HUR","TOT","PC_LF","M","2010-02",10.8,
"HUN","HUR","TOT","PC_LF","M","2010-03",10.9,
"HUN","HUR","TOT","PC_LF","M","2010-04",10.8,
"HUN","HUR","TOT","PC_LF","M","2010-05",10.9,
"HUN","HUR","TOT","PC_LF","M","2010-06",11,
"HUN","HUR","TOT","PC_LF","M","2010-07",10.6,
"HUN","HUR","TOT","PC_LF","M","2010-08",10.9,
"HUN","HUR","TOT","PC_LF","M","2010-09",10.7,
"HUN","HUR","TOT","PC_LF","M","2010-10",10.7,
"HUN","HUR","TOT","PC_LF","M","2010-11",10.8,
"HUN","HUR","TOT","PC_LF","M","2010-12",10.8,
"HUN","HUR","TOT","PC_LF","M","2011-01",10.9,
"HUN","HUR","TOT","PC_LF","M","2011-02",10.9,
"HUN","HUR","TOT","PC_LF","M","2011-03",10.7,
"HUN","HUR","TOT","PC_LF","M","2011-04",10.7,
"HUN","HUR","TOT","PC_LF","M","2011-05",10.6,
"HUN","HUR","TOT","PC_LF","M","2011-06",10.5,
"HUN","HUR","TOT","PC_LF","M","2011-07",10.6,
"HUN","HUR","TOT","PC_LF","M","2011-08",10.7,
"HUN","HUR","TOT","PC_LF","M","2011-09",10.6,
"HUN","HUR","TOT","PC_LF","M","2011-10",10.6,
"HUN","HUR","TOT","PC_LF","M","2011-11",10.5,
"HUN","HUR","TOT","PC_LF","M","2011-12",10.7,
"HUN","HUR","TOT","PC_LF","M","2012-01",10.8,
"HUN","HUR","TOT","PC_LF","M","2012-02",10.8,
"HUN","HUR","TOT","PC_LF","M","2012-03",10.8,
"HUN","HUR","TOT","PC_LF","M","2012-04",10.7,
"HUN","HUR","TOT","PC_LF","M","2012-05",10.7,
"HUN","HUR","TOT","PC_LF","M","2012-06",10.5,
"HUN","HUR","TOT","PC_LF","M","2012-07",10.5,
"HUN","HUR","TOT","PC_LF","M","2012-08",10.4,
"HUN","HUR","TOT","PC_LF","M","2012-09",10.4,
"HUN","HUR","TOT","PC_LF","M","2012-10",10.4,
"HUN","HUR","TOT","PC_LF","M","2012-11",10.5,
"HUN","HUR","TOT","PC_LF","M","2012-12",10.5,
"HUN","HUR","TOT","PC_LF","M","2013-01",10.7,
"HUN","HUR","TOT","PC_LF","M","2013-02",10.6,
"HUN","HUR","TOT","PC_LF","M","2013-03",10.2,
"HUN","HUR","TOT","PC_LF","M","2013-04",9.8,
"HUN","HUR","TOT","PC_LF","M","2013-05",9.7,
"HUN","HUR","TOT","PC_LF","M","2013-06",9.5,
"HUN","HUR","TOT","PC_LF","M","2013-07",9.5,
"HUN","HUR","TOT","PC_LF","M","2013-08",9.4,
"HUN","HUR","TOT","PC_LF","M","2013-09",9.1,
"HUN","HUR","TOT","PC_LF","M","2013-10",9.1,
"HUN","HUR","TOT","PC_LF","M","2013-11",8.6,
"HUN","HUR","TOT","PC_LF","M","2013-12",8.2,
"HUN","HUR","TOT","PC_LF","M","2014-01",8,
"HUN","HUR","TOT","PC_LF","M","2014-02",7.8,
"HUN","HUR","TOT","PC_LF","M","2014-03",7.7,
"HUN","HUR","TOT","PC_LF","M","2014-04",7.5,
"HUN","HUR","TOT","PC_LF","M","2014-05",7.8,
"HUN","HUR","TOT","PC_LF","M","2014-06",7.8,
"HUN","HUR","TOT","PC_LF","M","2014-07",7.4,
"HUN","HUR","TOT","PC_LF","M","2014-08",7.3,
"HUN","HUR","TOT","PC_LF","M","2014-09",7,
"HUN","HUR","TOT","PC_LF","M","2014-10",7.1,
"HUN","HUR","TOT","PC_LF","M","2014-11",7.2,
"HUN","HUR","TOT","PC_LF","M","2014-12",7,
"HUN","HUR","TOT","PC_LF","M","2015-01",7.1,
"HUN","HUR","TOT","PC_LF","M","2015-02",7.1,
"HUN","HUR","TOT","PC_LF","M","2015-03",7,
"HUN","HUR","TOT","PC_LF","M","2015-04",6.9,
"HUN","HUR","TOT","PC_LF","M","2015-05",6.7,
"HUN","HUR","TOT","PC_LF","M","2015-06",6.5,
"HUN","HUR","TOT","PC_LF","M","2015-07",6.5,
"HUN","HUR","TOT","PC_LF","M","2015-08",6.2,
"HUN","HUR","TOT","PC_LF","M","2015-09",6.2,
"HUN","HUR","TOT","PC_LF","M","2015-10",6,
"HUN","HUR","TOT","PC_LF","M","2015-11",6,
"HUN","HUR","TOT","PC_LF","M","2015-12",5.7,
"HUN","HUR","TOT","PC_LF","M","2016-01",5.7,
"HUN","HUR","TOT","PC_LF","M","2016-02",5.5,
"HUN","HUR","TOT","PC_LF","M","2016-03",5.4,
"HUN","HUR","TOT","PC_LF","M","2016-04",5.2,
"HUN","HUR","TOT","PC_LF","M","2016-05",5,
"HUN","HUR","TOT","PC_LF","M","2016-06",4.8,
"HUN","HUR","TOT","PC_LF","M","2016-07",4.8,
"HUN","HUR","TOT","PC_LF","M","2016-08",4.7,
"HUN","HUR","TOT","PC_LF","M","2016-09",4.6,
"HUN","HUR","TOT","PC_LF","M","2016-10",4.5,
"HUN","HUR","TOT","PC_LF","M","2016-11",4.3,
"HUN","HUR","TOT","PC_LF","M","2016-12",4.3,
"HUN","HUR","TOT","PC_LF","M","2017-01",4.2,
"HUN","HUR","TOT","PC_LF","M","2017-02",4.2,
"HUN","HUR","TOT","PC_LF","M","2017-03",4.2,
"HUN","HUR","TOT","PC_LF","M","2017-04",4.3,
"HUN","HUR","TOT","PC_LF","M","2017-05",4.1,
"HUN","HUR","TOT","PC_LF","M","2017-06",4.1,
"HUN","HUR","TOT","PC_LF","M","2017-07",4,
"HUN","HUR","TOT","PC_LF","M","2017-08",3.9,
"HUN","HUR","TOT","PC_LF","M","2017-09",3.9,
"HUN","HUR","TOT","PC_LF","M","2017-10",3.8,
"HUN","HUR","TOT","PC_LF","M","2017-11",3.8,
"HUN","HUR","TOT","PC_LF","M","2017-12",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-01",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-02",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-03",3.6,
"HUN","HUR","TOT","PC_LF","M","2018-04",3.5,
"HUN","HUR","TOT","PC_LF","M","2018-05",3.5,
"HUN","HUR","TOT","PC_LF","M","2018-06",3.4,
"HUN","HUR","TOT","PC_LF","M","2018-07",3.6,
"HUN","HUR","TOT","PC_LF","M","2018-08",3.5,
"HUN","HUR","TOT","PC_LF","M","2018-09",3.5,
"HUN","HUR","TOT","PC_LF","M","2018-10",3.4,
"HUN","HUR","TOT","PC_LF","M","2018-11",3.4,
"HUN","HUR","TOT","PC_LF","M","2018-12",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-01",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-02",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-03",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-04",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-05",3.2,
"HUN","HUR","TOT","PC_LF","M","2019-06",3.2,
"HUN","HUR","TOT","PC_LF","M","2019-07",3.2,
"HUN","HUR","TOT","PC_LF","M","2019-08",3.2,
"HUN","HUR","TOT","PC_LF","M","2019-09",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-10",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-11",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-12",3.2,
"HUN","HUR","TOT","PC_LF","M","2020-01",3.3,
"HUN","HUR","TOT","PC_LF","M","2020-02",3.3,
"HUN","HUR","TOT","PC_LF","M","2020-03",3.4,
"HUN","HUR","TOT","PC_LF","M","2020-04",4.2,
"HUN","HUR","TOT","PC_LF","M","2020-05",4.5,
"HUN","HUR","TOT","PC_LF","M","2020-06",4.6,
"HUN","HUR","TOT","PC_LF","M","2020-07",4.4,
"HUN","HUR","TOT","PC_LF","M","2020-08",4.3,
"HUN","HUR","TOT","PC_LF","M","2020-09",4.3,
"HUN","HUR","TOT","PC_LF","M","2020-10",4.3,
"HUN","HUR","TOT","PC_LF","M","2020-11",4.3,
"HUN","HUR","TOT","PC_LF","M","2020-12",4.3,
"HUN","HUR","TOT","PC_LF","M","2021-01",4.4,
"HUN","HUR","TOT","PC_LF","M","2021-02",4.3,
"HUN","HUR","TOT","PC_LF","M","2021-03",4.2,
"HUN","HUR","TOT","PC_LF","M","2021-04",4.2,
"HUN","HUR","TOT","PC_LF","M","2021-05",4.1,
"HUN","HUR","TOT","PC_LF","M","2021-06",4,
"HUN","HUR","TOT","PC_LF","M","2021-07",4,
"HUN","HUR","TOT","PC_LF","M","2021-08",4,
"HUN","HUR","TOT","PC_LF","M","2021-09",3.8,
"HUN","HUR","TOT","PC_LF","M","2021-10",3.8,
"HUN","HUR","TOT","PC_LF","M","2021-11",3.8,
"HUN","HUR","TOT","PC_LF","M","2021-12",3.8,
"HUN","HUR","TOT","PC_LF","M","2022-01",3.6,
"HUN","HUR","TOT","PC_LF","M","2022-02",3.6,
"HUN","HUR","TOT","PC_LF","M","2022-03",3.6,
"HUN","HUR","TOT","PC_LF","M","2022-04",3.6,
"HUN","HUR","TOT","PC_LF","M","2022-05",3.5,
"HUN","HUR","TOT","PC_LF","M","2022-06",3.5,
"HUN","HUR","TOT","PC_LF","M","2022-07",3.6,
"HUN","HUR","TOT","PC_LF","M","2022-08",3.6,
"HUN","HUR","TOT","PC_LF","M","2022-09",3.7,
"HUN","HUR","TOT","PC_LF","M","2022-10",3.7,
"HUN","HUR","TOT","PC_LF","M","2022-11",3.8,
"HUN","HUR","TOT","PC_LF","M","2022-12",3.8,
"HUN","HUR","TOT","PC_LF","M","2023-01",3.8,
"HUN","HUR","TOT","PC_LF","M","2023-02",3.8,
"HUN","HUR","TOT","PC_LF","M","2023-03",3.9,
"HUN","HUR","TOT","PC_LF","M","2023-04",3.9,
"IRL","HUR","TOT","PC_LF","M","2003-06",4.9,
"IRL","HUR","TOT","PC_LF","M","2003-07",5,
"IRL","HUR","TOT","PC_LF","M","2003-08",5,
"IRL","HUR","TOT","PC_LF","M","2003-09",5,
"IRL","HUR","TOT","PC_LF","M","2003-10",4.8,
"IRL","HUR","TOT","PC_LF","M","2003-11",4.7,
"IRL","HUR","TOT","PC_LF","M","2003-12",4.8,
"IRL","HUR","TOT","PC_LF","M","2004-01",5.1,
"IRL","HUR","TOT","PC_LF","M","2004-02",5.2,
"IRL","HUR","TOT","PC_LF","M","2004-03",5.1,
"IRL","HUR","TOT","PC_LF","M","2004-04",4.8,
"IRL","HUR","TOT","PC_LF","M","2004-05",4.7,
"IRL","HUR","TOT","PC_LF","M","2004-06",4.5,
"IRL","HUR","TOT","PC_LF","M","2004-07",4.5,
"IRL","HUR","TOT","PC_LF","M","2004-08",4.4,
"IRL","HUR","TOT","PC_LF","M","2004-09",4.6,
"IRL","HUR","TOT","PC_LF","M","2004-10",4.7,
"IRL","HUR","TOT","PC_LF","M","2004-11",4.7,
"IRL","HUR","TOT","PC_LF","M","2004-12",4.7,
"IRL","HUR","TOT","PC_LF","M","2005-01",4.4,
"IRL","HUR","TOT","PC_LF","M","2005-02",4.3,
"IRL","HUR","TOT","PC_LF","M","2005-03",4.6,
"IRL","HUR","TOT","PC_LF","M","2005-04",4.8,
"IRL","HUR","TOT","PC_LF","M","2005-05",4.9,
"IRL","HUR","TOT","PC_LF","M","2005-06",4.9,
"IRL","HUR","TOT","PC_LF","M","2005-07",4.8,
"IRL","HUR","TOT","PC_LF","M","2005-08",4.7,
"IRL","HUR","TOT","PC_LF","M","2005-09",4.6,
"IRL","HUR","TOT","PC_LF","M","2005-10",4.5,
"IRL","HUR","TOT","PC_LF","M","2005-11",4.5,
"IRL","HUR","TOT","PC_LF","M","2005-12",4.6,
"IRL","HUR","TOT","PC_LF","M","2006-01",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-02",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-03",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-04",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-05",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-06",4.8,
"IRL","HUR","TOT","PC_LF","M","2006-07",5,
"IRL","HUR","TOT","PC_LF","M","2006-08",5.1,
"IRL","HUR","TOT","PC_LF","M","2006-09",4.9,
"IRL","HUR","TOT","PC_LF","M","2006-10",4.7,
"IRL","HUR","TOT","PC_LF","M","2006-11",4.6,
"IRL","HUR","TOT","PC_LF","M","2006-12",4.7,
"IRL","HUR","TOT","PC_LF","M","2007-01",4.8,
"IRL","HUR","TOT","PC_LF","M","2007-02",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-03",5,
"IRL","HUR","TOT","PC_LF","M","2007-04",5,
"IRL","HUR","TOT","PC_LF","M","2007-05",5,
"IRL","HUR","TOT","PC_LF","M","2007-06",5,
"IRL","HUR","TOT","PC_LF","M","2007-07",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-08",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-09",4.9,
"IRL","HUR","TOT","PC_LF","M","2007-10",5.1,
"IRL","HUR","TOT","PC_LF","M","2007-11",5.2,
"IRL","HUR","TOT","PC_LF","M","2007-12",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-01",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-02",5.3,
"IRL","HUR","TOT","PC_LF","M","2008-03",5.5,
"IRL","HUR","TOT","PC_LF","M","2008-04",5.6,
"IRL","HUR","TOT","PC_LF","M","2008-05",5.9,
"IRL","HUR","TOT","PC_LF","M","2008-06",6.4,
"IRL","HUR","TOT","PC_LF","M","2008-07",6.9,
"IRL","HUR","TOT","PC_LF","M","2008-08",7.4,
"IRL","HUR","TOT","PC_LF","M","2008-09",7.8,
"IRL","HUR","TOT","PC_LF","M","2008-10",8.1,
"IRL","HUR","TOT","PC_LF","M","2008-11",8.5,
"IRL","HUR","TOT","PC_LF","M","2008-12",9,
"IRL","HUR","TOT","PC_LF","M","2009-01",10.1,
"IRL","HUR","TOT","PC_LF","M","2009-02",10.9,
"IRL","HUR","TOT","PC_LF","M","2009-03",11.6,
"IRL","HUR","TOT","PC_LF","M","2009-04",12.2,
"IRL","HUR","TOT","PC_LF","M","2009-05",12.7,
"IRL","HUR","TOT","PC_LF","M","2009-06",12.9,
"IRL","HUR","TOT","PC_LF","M","2009-07",13,
"IRL","HUR","TOT","PC_LF","M","2009-08",13.2,
"IRL","HUR","TOT","PC_LF","M","2009-09",13.7,
"IRL","HUR","TOT","PC_LF","M","2009-10",13.8,
"IRL","HUR","TOT","PC_LF","M","2009-11",13.8,
"IRL","HUR","TOT","PC_LF","M","2009-12",13.8,
"IRL","HUR","TOT","PC_LF","M","2010-01",13.8,
"IRL","HUR","TOT","PC_LF","M","2010-02",13.7,
"IRL","HUR","TOT","PC_LF","M","2010-03",13.9,
"IRL","HUR","TOT","PC_LF","M","2010-04",14.2,
"IRL","HUR","TOT","PC_LF","M","2010-05",14.5,
"IRL","HUR","TOT","PC_LF","M","2010-06",14.4,
"IRL","HUR","TOT","PC_LF","M","2010-07",14.3,
"IRL","HUR","TOT","PC_LF","M","2010-08",14.4,
"IRL","HUR","TOT","PC_LF","M","2010-09",15,
"IRL","HUR","TOT","PC_LF","M","2010-10",15.6,
"IRL","HUR","TOT","PC_LF","M","2010-11",15.7,
"IRL","HUR","TOT","PC_LF","M","2010-12",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-01",15.4,
"IRL","HUR","TOT","PC_LF","M","2011-02",15.1,
"IRL","HUR","TOT","PC_LF","M","2011-03",14.9,
"IRL","HUR","TOT","PC_LF","M","2011-04",14.9,
"IRL","HUR","TOT","PC_LF","M","2011-05",15,
"IRL","HUR","TOT","PC_LF","M","2011-06",15.2,
"IRL","HUR","TOT","PC_LF","M","2011-07",15.5,
"IRL","HUR","TOT","PC_LF","M","2011-08",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-09",15.7,
"IRL","HUR","TOT","PC_LF","M","2011-10",15.6,
"IRL","HUR","TOT","PC_LF","M","2011-11",15.8,
"IRL","HUR","TOT","PC_LF","M","2011-12",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-01",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-02",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-03",16.1,
"IRL","HUR","TOT","PC_LF","M","2012-04",15.7,
"IRL","HUR","TOT","PC_LF","M","2012-05",15.5,
"IRL","HUR","TOT","PC_LF","M","2012-06",15.4,
"IRL","HUR","TOT","PC_LF","M","2012-07",15.6,
"IRL","HUR","TOT","PC_LF","M","2012-08",15.5,
"IRL","HUR","TOT","PC_LF","M","2012-09",15.4,
"IRL","HUR","TOT","PC_LF","M","2012-10",15.2,
"IRL","HUR","TOT","PC_LF","M","2012-11",15,
"IRL","HUR","TOT","PC_LF","M","2012-12",14.8,
"IRL","HUR","TOT","PC_LF","M","2013-01",14.7,
"IRL","HUR","TOT","PC_LF","M","2013-02",14.6,
"IRL","HUR","TOT","PC_LF","M","2013-03",14.3,
"IRL","HUR","TOT","PC_LF","M","2013-04",14.5,
"IRL","HUR","TOT","PC_LF","M","2013-05",14.5,
"IRL","HUR","TOT","PC_LF","M","2013-06",14.1,
"IRL","HUR","TOT","PC_LF","M","2013-07",13.6,
"IRL","HUR","TOT","PC_LF","M","2013-08",13.3,
"IRL","HUR","TOT","PC_LF","M","2013-09",13.1,
"IRL","HUR","TOT","PC_LF","M","2013-10",12.9,
"IRL","HUR","TOT","PC_LF","M","2013-11",12.8,
"IRL","HUR","TOT","PC_LF","M","2013-12",12.8,
"IRL","HUR","TOT","PC_LF","M","2014-01",12.9,
"IRL","HUR","TOT","PC_LF","M","2014-02",12.9,
"IRL","HUR","TOT","PC_LF","M","2014-03",12.7,
"IRL","HUR","TOT","PC_LF","M","2014-04",12.4,
"IRL","HUR","TOT","PC_LF","M","2014-05",12.1,
"IRL","HUR","TOT","PC_LF","M","2014-06",12,
"IRL","HUR","TOT","PC_LF","M","2014-07",11.9,
"IRL","HUR","TOT","PC_LF","M","2014-08",11.7,
"IRL","HUR","TOT","PC_LF","M","2014-09",11.4,
"IRL","HUR","TOT","PC_LF","M","2014-10",11,
"IRL","HUR","TOT","PC_LF","M","2014-11",10.9,
"IRL","HUR","TOT","PC_LF","M","2014-12",10.8,
"IRL","HUR","TOT","PC_LF","M","2015-01",10.7,
"IRL","HUR","TOT","PC_LF","M","2015-02",10.7,
"IRL","HUR","TOT","PC_LF","M","2015-03",10.5,
"IRL","HUR","TOT","PC_LF","M","2015-04",10.3,
"IRL","HUR","TOT","PC_LF","M","2015-05",10,
"IRL","HUR","TOT","PC_LF","M","2015-06",9.9,
"IRL","HUR","TOT","PC_LF","M","2015-07",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-08",9.5,
"IRL","HUR","TOT","PC_LF","M","2015-09",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-10",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-11",9.6,
"IRL","HUR","TOT","PC_LF","M","2015-12",9.1,
"IRL","HUR","TOT","PC_LF","M","2016-01",9.1,
"IRL","HUR","TOT","PC_LF","M","2016-02",8.9,
"IRL","HUR","TOT","PC_LF","M","2016-03",8.8,
"IRL","HUR","TOT","PC_LF","M","2016-04",8.9,
"IRL","HUR","TOT","PC_LF","M","2016-05",8.8,
"IRL","HUR","TOT","PC_LF","M","2016-06",8.7,
"IRL","HUR","TOT","PC_LF","M","2016-07",8.5,
"IRL","HUR","TOT","PC_LF","M","2016-08",8.3,
"IRL","HUR","TOT","PC_LF","M","2016-09",7.9,
"IRL","HUR","TOT","PC_LF","M","2016-10",7.7,
"IRL","HUR","TOT","PC_LF","M","2016-11",7.5,
"IRL","HUR","TOT","PC_LF","M","2016-12",7.5,
"IRL","HUR","TOT","PC_LF","M","2017-01",7.4,
"IRL","HUR","TOT","PC_LF","M","2017-02",7.3,
"IRL","HUR","TOT","PC_LF","M","2017-03",7.1,
"IRL","HUR","TOT","PC_LF","M","2017-04",6.8,
"IRL","HUR","TOT","PC_LF","M","2017-05",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-06",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-07",6.7,
"IRL","HUR","TOT","PC_LF","M","2017-08",6.6,
"IRL","HUR","TOT","PC_LF","M","2017-09",6.7,
"IRL","HUR","TOT","PC_LF","M","2017-10",6.5,
"IRL","HUR","TOT","PC_LF","M","2017-11",6.4,
"IRL","HUR","TOT","PC_LF","M","2017-12",6.3,
"IRL","HUR","TOT","PC_LF","M","2018-01",6,
"IRL","HUR","TOT","PC_LF","M","2018-02",5.9,
