Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,ASIN/ISBN (Product Code),Category,Survey ResponseID
12/17/2020,7.45,1,PA,"Mr. Pen- Sticky Notes Set, Sticky Notes Tabs, 410 Pack, Divider Sticky Notes, School Supplies, Office Supplies, Planner Sticky Notes, Sticky Note Dividers Tabs, Book Notes, Christmas Gifts",B086V1MR47,SELF_STICK_NOTE,R_037XK72IZBJyF69
12/17/2020,24.95,1,PA,Snow Bright Contour Highlight Blush Makeup Palette - Smooth and Pigmented - Easy to Blend and Use - Vegan and Cruelty Free - 5 Part Pressed Powder Makeup Kit - With Mirror For All Skin Types,B07XTDDDPR,FACE_SHAPING_MAKEUP,R_037XK72IZBJyF69
12/17/2020,35,1,PA,Goodthreads Men's Soft Cotton Military Sweater,B07P2JYWMQ,SWEATER,R_037XK72IZBJyF69
12/17/2020,8,1,PA,TONYMOLY Petit Bunny Gloss Bar,B071JC2D5G,LIP_COLOR,R_037XK72IZBJyF69
12/18/2020,15.97,1,PA,"Pepcid Complete Acid Reducer + Antacid Chews for Heartburn, Famotidine, Berry, 50 Ct",B00006J3G2,MEDICATION,R_037XK72IZBJyF69
12/18/2020,30,1,PA,Amazon.com Gift Card in a Reveal (Various Designs),B014S24C4K,ABIS_BOOK,R_037XK72IZBJyF69
12/18/2020,8.59,1,PA,"GE 3-Outlet Power Strip, 12 Ft Extension Cord, 2 Pack, 2 Prong, 16 Gauge, Twist-to-Close Safety Covers, Indoor Rated, Perfect for Home, Office or Kitchen, UL Listed, White, 50363",B08BW1782Z,POWER_CORD,R_037XK72IZBJyF69
12/19/2020,9.97,1,PA,"BIC Hybrid 3 Comfort Disposable Razors for Men, 1 Handle and 12 Cartridges With 3 Blades, 13 Piece Razor Kit for Men",B00VBUYGNA,MANUAL_SHAVING_RAZOR,R_037XK72IZBJyF69
12/19/2020,11.25,2,PA,"Arm & Hammer For Pets Brushies Dental Treats for Dogs | Dog Dental Chews with Baking Soda Fight Bad Breath, Plaque & Tartar without Brushing | Mint Flavor, 8 Pcs",B01AY52LFM,PET_FOOD,R_037XK72IZBJyF69
12/31/2020,12.44,1,PA,Fruit Of The Loom Women's Fit for Me Plus Size Underwear,B01LVXODZD,UNDERPANTS,R_037XK72IZBJyF69
1/4/2021,200,1,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_037XK72IZBJyF69
1/4/2021,200,1,,Amazon.com Gift Card Balance Reload,B00IX1I3G6,GIFT_CARD,R_037XK72IZBJyF69
1/4/2021,11.99,1,PA,"Kaytee Fiesta Parakeet Pet Bird Food, 4.5 Pound",B00106TB58,PET_FOOD,R_037XK72IZBJyF69
1/4/2021,6.06,1,PA,"Milk-Bone Trail Mix Chewy & Crunchy Dog Treats, Real Beef & Sweet Potato, 20 Ounce",B00E3UKY18,PET_FOOD,R_037XK72IZBJyF69
1/4/2021,17.35,1,PA,"Dr Teal's Epsom Salt Activated Charcoal & Hawaiian Black Lava Salt Foaming Bath - Pack of 2, 34 Oz ea - Detoxify and Moisturize Your Skin, Relieve Stress and Sore Muscles, Long Lasting Bubbles",B07P9FNMY7,BATHWATER_ADDITIVE,R_037XK72IZBJyF69
1/4/2021,11.96,1,PA,Robitussin Adult Maximum Strength Cough + Chest Congestion DM Max Non-Drowsy Liquid 12 Fl Oz Box,B0754MSM7H,MEDICATION,R_037XK72IZBJyF69
1/4/2021,6.96,1,PA,"Colgate 360 Optic White Advanced Toothbrush, Medium Toothbrush for Adults,2 Count (Pack of 1)",B07S9GV83R,TOOTHBRUSH,R_037XK72IZBJyF69
1/4/2021,10.99,1,PA,"Meile Sports Headbands for Men and Women (3 Pack) Non-Slip Elastic Forehead Hair Band Lightweight and Soft Headband for Yoga, Running, Dancing and Cycling - Unisex Headband",B07PNJQDMY,SWEATBAND,R_037XK72IZBJyF69
1/4/2021,17.99,1,PA,NEWITIN 3 Pieces High Waist Shorts Workout Shorts Yoga Shorts with Side Pockets Sport Shorts for Women,B08DNJXPZ2,SHORTS,R_037XK72IZBJyF69
1/4/2021,6.94,1,PA,Women Girls Vintage Retro Apron with Pocket Fishtail Garden Works Cotton/Linen Adjust Neck Japanese Smock Pinafore Dress,B07SKQBZYN,APRON,R_037XK72IZBJyF69
1/4/2021,12.99,1,PA,"Bounce Pet Hair and Lint Guard Mega Dryer Sheets for Laundry, Fabric Softener with 3X Pet Hair Fighters, Unscented, Hypoallergenic, 120 Count",B08DLNWKFB,LINT_REMOVER,R_037XK72IZBJyF69
1/4/2021,18.96,1,PA,Maidenform Flexees Women's Shapewear Hi-Waist Brief Firm Control,B0088X2EVY,UNDERPANTS,R_037XK72IZBJyF69
1/4/2021,6.88,1,PA,"Silicone Collapsible Funnel Set of 4 Small and Large, Kitchen Funnels for Filling Water Bottle Oil Liquid Power Transfer, Foldable Cooking Gadgets Tools Food Grade",B07L8ZJNYT,FUNNEL,R_037XK72IZBJyF69
1/4/2021,12.59,1,PA,"Garden of Life Vitamin Code Raw Iron Supplement - 30 Vegan Capsules, 22mg Once Daily Iron, Vitamins C, B12, Folate, Fruit, Veggies & Probiotics, Iron Supplements for Women, Energy & Anemia Support",B00280M13O,MINERAL_SUPPLEMENT,R_037XK72IZBJyF69
1/4/2021,5.68,1,PA,"NOW Supplements, Methyl B-12 (Methylcobalamin) 1,000 mcg, Nervous System Health*, 100 Lozenges",B001F0R7VE,VITAMIN,R_037XK72IZBJyF69
1/4/2021,3.72,1,PA,"Amazon Brand - Happy Belly Clover Honey, 12 Ounce",B07QS75JWW,HONEY,R_037XK72IZBJyF69
1/4/2021,3.79,1,PA,"Trimaco 10303 Absorbent Deluxe Cheese Cloth,Virgin Cotton Fiber, 4 sq yd, White, 36 Ft",B00004YOTJ,BUILDING_MATERIAL,R_037XK72IZBJyF69
1/4/2021,5.99,1,PA,"Pure Original Ingredients Arrowroot Powder (4 oz) Corn Starch Alternative, Thickener & Binder,",B07JH2Q7HX,THICKENING_AGENT,R_037XK72IZBJyF69
1/4/2021,22.95,1,PA,"Dried Elderberries - 1 lb - Whole European Elderberry, Responsibly Wild Crafted, Perfect for Tea, Syrups, and More - Sambucas Nigra",B07GT4HBMG,FRUIT,R_037XK72IZBJyF69
1/4/2021,6.99,1,PA,"Organic Ceylon cinnamon sticks, True or Real Cinnamon, Premium Grade, Harvested from a USDA Certified Organic Farm in Sri Lanka 1 oz / 28 g (3"" cut 6 to 7 sticks) | This is not cassia and ceylon cinnamon is not stronger in flavor like cassia",B07JPJJXQX,HERB,R_037XK72IZBJyF69
1/4/2021,5.04,1,PA,"Nature's Bounty Zinc, Immune Support, 50 mg, Caplets, 100 Ct",B000GCQ8X0,MINERAL_SUPPLEMENT,R_037XK72IZBJyF69
1/6/2021,16.99,1,PA,"The Buy Nothing, Get Everything Plan: Discover the Joy of Spending Less, Sharing More, and Living Generously",1982113790,ABIS_BOOK,R_037XK72IZBJyF69
1/8/2021,18,1,PA,"Twinings Irish Breakfast Individually Wrapped Tea Bags, 20 Count Pack of 6, Caffeinated, Flavourful, Robust Black Tea",B000F4H5GI,TEA,R_037XK72IZBJyF69
1/8/2021,14.99,1,PA,"NUTRO ULTRA Adult Toy Breed High Protein Natural Dry Dog Food with a Trio of Proteins from Chicken, Lamb and Salmon, 4 lb. Bag",B007CRDSV2,PET_FOOD,R_037XK72IZBJyF69
1/10/2021,9.99,1,PA,Swanson Lactobacillus Gasseri - Probiotic Supplement Supporting Digestive Health with 3 Billion CFU - Design-Release Satiety & Fat Metabolism Support - (60 Veggie Capsules),B00OLQLS64,NUTRITIONAL_SUPPLEMENT,R_037XK72IZBJyF69
1/15/2021,12.99,1,PA,"Healthworks Ginger Powder (16 Ounces / 1 Pound) | Ground | Raw | All-Natural & Certified Organic | Keto, Vegan | Great with Coffee, Tea & Juices | Superfood/Spice",B01HV2A680,HERB,R_037XK72IZBJyF69
1/15/2021,11.3,1,PA,"Acne Treatment Differin Gel, 30 Day Supply, Retinoid Treatment for Face with 0.1% Adapalene, Gentle Skin Care for Acne Prone Sensitive Skin, 15g Tube",B07L1PHSY9,SKIN_CLEANING_AGENT,R_037XK72IZBJyF69
1/15/2021,6.25,1,PA,,1798530244,,R_037XK72IZBJyF69
1/15/2021,12.99,1,PA,"Graduated Medical Compression Socks for Women and Men - Best for Circulation, Medical, Running, Athletic, Nurse, Travel",B07YFPW8TH,SOCKS,R_037XK72IZBJyF69
1/17/2021,124.29,1,PA,"Plantronics - Voyager 4210 UC USB-A (Poly) - Bluetooth Single-Ear (Monaural) Headset - Connect to PC, Mac, & Desk Phone - Noise Canceling - Works with Teams, Zoom & more",B0813YNQ5B,HEADPHONES,R_037XK72IZBJyF69
1/19/2021,5.99,2,PA,"Arm & Hammer For Pets Brushies Dental Treats for Dogs | Dog Dental Chews with Baking Soda Fight Bad Breath, Plaque & Tartar without Brushing | Mint Flavor, 8 Pcs",B01AY52LFM,PET_FOOD,R_037XK72IZBJyF69
1/22/2021,3.99,1,PA,"365 by Whole Foods Market, Naan Tandoori Original, 12 Ounce",B074H5ZJZ4,BREAD,R_037XK72IZBJyF69
1/22/2021,5.99,1,PA,Whole Foods Market Red Bliss Potato Salad,B089SSMKFN,VEGETABLE,R_037XK72IZBJyF69
1/22/2021,7.99,1,PA,"Whole Foods Market, Double Cheddar Broccoli Soup, 24 Ounce",B089PMG9LB,PACKAGED_SOUP_AND_STEW,R_037XK72IZBJyF69
1/22/2021,7.99,1,PA,"Sukhis Entree Samosas, 12 oz",B078K4XJR5,VEGETABLE,R_037XK72IZBJyF69
1/22/2021,3.49,1,PA,"365 by Whole Foods Market, Milk Whole Organic Homogenized, 64 Fl Oz (Packaging May Vary)",B074H4SHLR,DAIRY_BASED_DRINK,R_037XK72IZBJyF69
1/22/2021,6.83,1,PA,Parfait Fresh Fruit,B0787W8XPF,FRUIT,R_037XK72IZBJyF69
1/22/2021,3.99,2,PA,"Jyoti, Chhole Hot, 15 Ounce",B079MH3VQY,GROCERY,R_037XK72IZBJyF69
1/22/2021,3.49,1,PA,"365 by Whole Foods Market, Bread Sandwich Whole Wheat, 24 Ounce",B074H5B5XG,BREAD,R_037XK72IZBJyF69
1/22/2021,5.99,1,PA,Whole Foods Market Chocolate Chip Cookies 6 Count,B089WHWTN1,COOKIE,R_037XK72IZBJyF69
1/22/2021,2.39,1,PA,SIGNATURE PASSION French Baguette,B07GG84NVR,BREAD,R_037XK72IZBJyF69
1/22/2021,2.49,1,PA,"365 by Whole Foods Market, Ibuprofen 200Mg, 100 Count",B07KV1WMFQ,GROCERY,R_037XK72IZBJyF69
1/22/2021,4.19,1,PA,"365 by Whole Foods Market, Hummus, Original, 16 Ounce",B07FWJ8CQQ,FOOD,R_037XK72IZBJyF69
1/22/2021,5.29,1,PA,"365 by Whole Foods Market, Chip Pita Sea Salt, 18 Ounce",B074H6X61K,SNACK_CHIP_AND_CRISP,R_037XK72IZBJyF69
1/22/2021,2.99,1,PA,"365 by Whole Foods Market, Bagels Plain 6 Count, 18 Ounce",B07FX2FL3Z,BREAD,R_037XK72IZBJyF69
1/22/2021,17.21,1,PA,d - CON Ultra Set Covered Snap Trap 1 Ct. (Pack of 5),B00QWGES8Q,PEST_CONTROL_DEVICE,R_037XK72IZBJyF69
1/22/2021,19.98,1,PA,,B08MT91D46,,R_037XK72IZBJyF69
1/22/2021,9.88,1,PA,"Amazon Basic Care Maximum Strength Famotidine Tablets 20 mg, Acid Reducer for Heartburn Relief, 200 Count ( pack of 1)",B074F18H4B,MEDICATION,R_037XK72IZBJyF69
1/22/2021,6.97,1,PA,"Mylanta Antacid and Gas Relief, Maximum Strength Formula, Classic Flavor, 12 Fluid Ounce",B01EKJ941C,MEDICATION,R_037XK72IZBJyF69
1/22/2021,18.99,1,PA,LIGICKY Japanese Doorway Curtain Noren Cute Rabbit Under Moon Decoration Blue 33x59inch,B071RSXWGF,CURTAIN,R_037XK72IZBJyF69
1/24/2021,22.99,1,PA,"Nongshim Korean Famous Ramen Variety Selection (농심 라면) (Kimchi, 8 Pack)",B07CZ4K6HX,PACKAGED_SOUP_AND_STEW,R_037XK72IZBJyF69
1/26/2021,29.99,1,PA,"Airtight Food Storage Container - Wildone Cereal & Dry Food Storage Containers Set of 12, Leak Proof & BPA Free, with 20 Labels & 1 Chalk Marker",B088K88DD2,FOOD_STORAGE_CONTAINER,R_037XK72IZBJyF69
1/26/2021,29.95,1,PA,Bread Box for Kitchen Countertop - Extra Large Keeps 2+ Loaves Fresh - White Metal Bread Storage Container Bin for Modern Farmhouse Kitchen,B07CV163NL,FOOD_STORAGE_CONTAINER,R_037XK72IZBJyF69
1/27/2021,11.99,1,PA,"Fushing 3Pcs Steam Mop Pads, Washable Microfiber Cleaning Steamer Replacement Pads for Bissell Powerfresh Steam Mop 1940 1440 1544 1806 2075 Series, Model 19402 19404 19408 19409 1940A 1940F 1940Q 194",B07PDG2D72,HOME,R_037XK72IZBJyF69
1/27/2021,6.99,1,PA,"Myfolrena 20-Pack S Hooks for Hanging, 3.4 Inch Metal S Shaped Hook Heavy Duty Hanging Hooks for Pots, Pans, Plants, Bags, Cups, Clothes (Silver)",B08M9QHGYW,STORAGE_HOOK,R_037XK72IZBJyF69
1/29/2021,3.99,1,PA,Whole Foods Market Sperlonga Bread,B07FZ712QR,BREAD,R_037XK72IZBJyF69
1/29/2021,1.69,1,PA,"365 by Whole Foods Market, Salt Sea Crystals Fine, 26.5 Ounce",B074J7X1DW,CULINARY_SALT,R_037XK72IZBJyF69
1/29/2021,3.32,1,PA,"Pub Cheese, White Cheddar with Horseradish Spread, 8 oz",B07QH2N249,DAIRY_BASED_CHEESE,R_037XK72IZBJyF69
1/29/2021,2.69,1,PA,"365 by Whole Foods Market, Organic Italian Salad, 10 Ounce",B074H58YFZ,VEGETABLE,R_037XK72IZBJyF69
1/29/2021,2.69,1,PA,"365 by Whole Foods Market, Hummus, Lemon, 8 Ounce",B07FWMNWZY,FOOD,R_037XK72IZBJyF69
1/29/2021,3.99,1,PA,"Euro Classic Imports, Ciabatta Extra Virgin Olive Oil, 8.82 Ounce (Pack of 1)",B07X3PZ98T,EDIBLE_OIL_VEGETABLE,R_037XK72IZBJyF69
1/29/2021,7,1,PA,"Whole Foods Market, Croissant Chocolate Large 4 Count, 8 Ounce",B07QJDHW74,PASTRY,R_037XK72IZBJyF69
1/29/2021,5.99,1,PA,"365 by Whole Foods Market, Milk Whole Organic, 128 Fl Oz",B074H5SR5S,DAIRY_BASED_DRINK,R_037XK72IZBJyF69
1/29/2021,6.19,1,PA,Coleslaw Tailgate,B07T479YMQ,FOOD,R_037XK72IZBJyF69
1/29/2021,3.59,1,PA,"Amy's Frozen Bowls, Tortilla Casserole & Black Beans, Non GMO, 9.5-Ounce",B001000IQK,GROCERY,R_037XK72IZBJyF69
1/29/2021,3.59,1,PA,"Amy's Frozen Meals, 3 Cheese and Kale Bake Bowl, Made with Organic Rice Pasta and Veggies, Gluten Free, 8.5oz",B01N9676VI,FOOD,R_037XK72IZBJyF69
2/2/2021,4.99,1,PA,"Earth Balance Original Buttery Spread, 15 oz.",B000O6EFGK,EDIBLE_OIL_VEGETABLE,R_037XK72IZBJyF69
2/2/2021,2.99,1,PA,"365 by Whole Foods Market, Bagels Everything 6 Count, 18 Ounce",B07FWNJLQ8,BREAD,R_037XK72IZBJyF69
2/2/2021,4.49,1,PA,"Alexia Crispy Onion Rings with Panko Breading and Sea Salt, Non-GMO Ingredients, 11 oz (Frozen)",B000REL6E8,SNACK_CHIP_AND_CRISP,R_037XK72IZBJyF69
2/2/2021,7.19,1,PA,"Miso Master Miso Mellow White Organic, 16 oz",B078HTGHH2,PACKAGED_SOUP_AND_STEW,R_037XK72IZBJyF69
2/2/2021,3.49,1,PA,"365 by Whole Foods Market, Juice Apple Organic, 64 Fl Oz",B074H51J1K,JUICE_AND_JUICE_DRINK,R_037XK72IZBJyF69
2/2/2021,2.7,3,PA,"Health-Ade Pink Lady Kombucha Bottle, 16 Fl Oz",B01J590ALK,TEA,R_037XK72IZBJyF69
2/2/2021,3.49,1,PA,"365 by Whole Foods Market, Bread Sandwich Classic, 24 Ounce",B074H67KW3,BREAD,R_037XK72IZBJyF69
2/2/2021,3.39,1,PA,"Imagine No Chicken Broth, Organic, 32 oz",B000R7X3JG,PACKAGED_SOUP_AND_STEW,R_037XK72IZBJyF69
2/2/2021,1.21,1,PA,"Banana Conventional, 1 Each",B0787Y5D9C,FRUIT,R_037XK72IZBJyF69
2/2/2021,3.39,1,PA,"Imagine Foods, Organic Vegetable Broth, 32 Fl Oz",B0005ZHALM,GROCERY,R_037XK72IZBJyF69
2/4/2021,5,1,PA,Whole Foods Market Small Fresh Fruit Tart,B07FZ9LFWQ,PASTRY,R_037XK72IZBJyF69
2/4/2021,4.99,1,PA,"Traditional Medicinals Organic Throat Coat Tea, 16 ct",B000SR62ZC,TEA,R_037XK72IZBJyF69
2/4/2021,2.99,2,PA,"Ricola Original Swiss Herb Cough Suppressant Throat Drops, 21 Drops, Fights Coughs Naturally, Soothes Throats, Naturally Soothing Relief",B015MKMSPC,MEDICATION,R_037XK72IZBJyF69
2/4/2021,7.99,1,PA,"Whole Foods Market, Double Cheddar Broccoli Soup, 24 Ounce",B089PMG9LB,PACKAGED_SOUP_AND_STEW,R_037XK72IZBJyF69
2/4/2021,4.19,2,PA,"Pub Cheese, White Cheddar with Horseradish Spread, 8 oz",B07QH2N249,DAIRY_BASED_CHEESE,R_037XK72IZBJyF69
2/4/2021,3.99,2,PA,"Jyoti, Chhole Hot, 15 Ounce",B079MH3VQY,GROCERY,R_037XK72IZBJyF69
2/5/2021,15.99,1,PA,Redragon M601 RGB Gaming Mouse Backlit Wired Ergonomic 7 Button Programmable Mouse Centrophorus with Macro Recording & Weight Tuning Set 7200 DPI for Windows PC (Black),B00HTK1NCS,INPUT_MOUSE,R_037XK72IZBJyF69
2/5/2021,6.62,1,PA,"Seche Vite Dry Fast Top Nail Coat, Clear - .5 oz. oz",B00150LT40,NAIL_POLISH,R_037XK72IZBJyF69
2/6/2021,14.99,1,PA,"NUTRO ULTRA Adult Toy Breed High Protein Natural Dry Dog Food with a Trio of Proteins from Chicken, Lamb and Salmon, 4 lb. Bag",B007CRDSV2,PET_FOOD,R_037XK72IZBJyF69
2/16/2021,5.99,2,PA,"Arm & Hammer For Pets Brushies Dental Treats for Dogs | Dog Dental Chews with Baking Soda Fight Bad Breath, Plaque & Tartar without Brushing | Mint Flavor, 8 Pcs",B01AY52LFM,PET_FOOD,R_037XK72IZBJyF69
2/24/2021,13.49,1,PA,"Personalized Dog Collar, Custom Embroidered Pet Name and Phone Number 4 Adjustable Sizes X-Small Small Medium Large Quick Release Buckle and D-Ring",B0814Q7R9X,ANIMAL_COLLAR,R_037XK72IZBJyF69
2/24/2021,14.99,1,PA,matilor Dog Harness Step-in Breathable Puppy Cat Dog Vest Harnesses for Small Medium Dogs,B085Y7QF2X,ANIMAL_HARNESS,R_037XK72IZBJyF69
2/24/2021,12.6,1,PA,"Milk Thistle by Sundown, Herbal Supplement, Supports Liver Health, Non-GMO, Free of Gluten, Dairy, Artificial Flavors, 80% Silymarin, 250 Capsules",B002YIHOVO,HERBAL_SUPPLEMENT,R_037XK72IZBJyF69
2/24/2021,6.71,1,PA,"Kaytee Spray Millet Treat for Pet Birds, 7 Ounce",B000VOE3QW,PET_FOOD,R_037XK72IZBJyF69
2/24/2021,14.99,1,PA,"Hot Water Bottle Rubber with Soft Cover (2 Liter) Hot Water Bag for Cramps, Pain Relief, Removable Hot Cold Pack Hot Water Bed Warmer",B08LS9STJD,THERAPEUTIC_THERMAL_COMPRESS,R_037XK72IZBJyF69
3/2/2021,5.3,1,PA,"Korean & English - A Bilingual Adult Coloring Book on Swear, Curse and Dirty Words (A Bilingual Swear, Curse and Dirty Words Series)",1539300927,ABIS_BOOK,R_037XK72IZBJyF69
3/2/2021,5.3,1,PA,"Korean & English - A Bilingual Adult Coloring Book on Swear, Curse and Dirty Words (A Bilingual Swear, Curse and Dirty Words Series)",1539300927,ABIS_BOOK,R_037XK72IZBJyF69
3/9/2021,8.95,1,PA,Karlash Nail Repair Kit for Broken Cracked Split Nails. Emergency Easy Quick Fix (Crystal Clear),B08L5F6VG4,NAIL_TREATMENT,R_037XK72IZBJyF69
3/17/2021,12.99,1,PA,Awekris Foldable Storage Cube Bins Fabric Storage Basket [1-Pack] 13x13x13 inch Collapsible Storage Box Organizer with Handles for Cubby Shelf Nursery Home Closet Large,B08N46BVR5,ITEM_CONTAINER,R_037XK72IZBJyF69
3/17/2021,15.98,1,PA,"ILC E12 LED Light Bulbs (40w Equivalent) 5W, Color Changing RGB, A15 Small Base Candelabra Round Light Bulb, Candle Base, 2700K Warm White 12 Colors 2 Modes Timing with Remote Control (4 Pack)",B07SHG3Z39,LIGHT_BULB,R_037XK72IZBJyF69
3/18/2021,6.99,1,PA,"Genji Sushi, Vegetable Roll, 7.41 Ounce",B07NRCVJR2,DISHWARE_PLATE,R_037XK72IZBJyF69
3/18/2021,3.99,2,PA,"Jyoti, Chhole Hot, 15 Ounce",B079MH3VQY,GROCERY,R_037XK72IZBJyF69
3/18/2021,9.76,1,PA,Parfait Fresh Fruit,B0787W8XPF,FRUIT,R_037XK72IZBJyF69
3/18/2021,1.8,1,PA,"Simply Lemonade with Raspberry, All Natural Non-GMO, 52 fl oz",B078TTHTHG,JUICE_AND_JUICE_DRINK,R_037XK72IZBJyF69
3/18/2021,2.69,1,PA,"Sambazon, Energy Drink Single Organic, 12 Fl Oz",B07817RPYF,DRINK_FLAVORED,R_037XK72IZBJyF69
3/18/2021,2.99,1,PA,"Riot Organic Cherry Watermelon Plant Powered Energy Drink, 16 FZ",B082WYVJ16,DRINK_FLAVORED,R_037XK72IZBJyF69
3/18/2021,9.97,1,PA,"BIC Hybrid 3 Comfort Disposable Razors for Men, 1 Handle and 12 Cartridges With 3 Blades, 13 Piece Razor Kit for Men",B00VBUYGNA,MANUAL_SHAVING_RAZOR,R_037XK72IZBJyF69
3/19/2021,5.99,2,PA,"Arm & Hammer For Pets Brushies Dental Treats for Dogs | Dog Dental Chews with Baking Soda Fight Bad Breath, Plaque & Tartar without Brushing | Mint Flavor, 8 Pcs",B01AY52LFM,PET_FOOD,R_037XK72IZBJyF69
3/21/2021,14.99,1,PA,Hanes Women's SmoothTec ComfortFlex Fit Wirefree Bra MHG199,B013CIMU9U,BRA,R_037XK72IZBJyF69
3/21/2021,9.94,1,PA,"Lotrimin Ultra Antifungal Jock Itch Cream, Prescription Strength Butenafine Hydrochloride 1% Treatment, Clinically Proven to Cure Most Jock Itch, Cream, 0.42 Ounce (12 Grams)",B00O2ZU4HS,HEALTH_PERSONAL_CARE,R_037XK72IZBJyF69
3/21/2021,9.99,1,PA,Swanson NAC N-Acetyl Cysteine - Antioxidant Anti-Aging Respiratory Liver Support - Amino Acid Supplement 600 mg 100 Capsules,B07F92YLRW,NUTRITIONAL_SUPPLEMENT,R_037XK72IZBJyF69
3/21/2021,6.44,1,PA,"Lotrimin Af Miconazole Nitrate Deodorant Antifungal Powder Spray, 4.6 Ounce",B000RWBO7Y,BODY_DEODORANT,R_037XK72IZBJyF69
3/24/2021,79.95,1,PA,Kate Spade Boxed Medium Compact Lola Wallet in Rose Pink,B08NFJ4GZZ,WALLET,R_037XK72IZBJyF69
3/26/2021,18.99,1,PA,"Carefresh 99% Dust-Free Playful Purple Natural Paper Small Pet Bedding with Odor Control, 50 L",B07RRFCN4S,PET_SUPPLIES,R_037XK72IZBJyF69
3/26/2021,107.99,1,PA,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 64 GB) – Plum (2019 Release)",B07KD7CW5T,AMAZON_TABLET,R_037XK72IZBJyF69
3/31/2021,3.49,1,PA,"365 by Whole Foods Market, Butter Salted, 16 Ounce",B074VBL8D5,DAIRY_BASED_BUTTER,R_037XK72IZBJyF69
3/31/2021,7.99,1,PA,"Whole Foods Market, Double Cheddar Broccoli Soup, 24 Ounce",B089PMG9LB,PACKAGED_SOUP_AND_STEW,R_037XK72IZBJyF69
3/31/2021,2.49,1,PA,"Organic Valley Heavy Whipping Cream, 8 Ounce",B000QJDZS4,DAIRY_BASED_CREAM,R_037XK72IZBJyF69
3/31/2021,2.69,1,PA,"365 by Whole Foods Market, Organic Italian Salad, 10 Ounce",B074H58YFZ,VEGETABLE,R_037XK72IZBJyF69
3/31/2021,7.39,1,PA,"Michele's Granola, Chocolate Cherry Granola, 12 oz",B07NFHKJDK,BREAKFAST_CEREAL,R_037XK72IZBJyF69
3/31/2021,2.7,1,PA,"Simply Orange Juice, 52 fl oz, 100% Juice, Medium Pulp w/ Calcium & Vitamin D",B078THDYSJ,JUICE_AND_JUICE_DRINK,R_037XK72IZBJyF69
3/31/2021,4.29,1,PA,"365 by Whole Foods Market, Cheddar Sharp Bar Organic, 8 Ounce",B074H6X5KD,DAIRY_BASED_CHEESE,R_037XK72IZBJyF69
3/31/2021,3.99,1,PA,"365 by Whole Foods Market, Tea Iced Black Organic, 22 Pack",B07QJ32TS1,TEA,R_037XK72IZBJyF69
3/31/2021,1.26,1,PA,"Banana Conventional, 1 Each",B0787Y5D9C,FRUIT,R_037XK72IZBJyF69
3/31/2021,2.99,1,PA,"365 by Whole Foods Market, Bagels Plain 6 Count, 18 Ounce",B07FX2FL3Z,BREAD,R_037XK72IZBJyF69
3/31/2021,2.39,1,PA,SIGNATURE PASSION French Baguette,B07GG84NVR,BREAD,R_037XK72IZBJyF69
3/31/2021,2.7,1,PA,"Twinings English Breakfast Tea, Decaffeinated, Tea Bags, 20 ct",B00JSCOEGC,TEA,R_037XK72IZBJyF69
3/31/2021,3.99,1,PA,"Noosa, Yogurt Vanilla Bean, 24 Ounce",B079NFKN7T,DAIRY_BASED_YOGURT,R_037XK72IZBJyF69
3/31/2021,4.99,1,PA,"Whole Foods Market, Chocolate Croissant Brioche, 6 Count",B07CWZFVVW,PASTRY,R_037XK72IZBJyF69
4/2/2021,19.99,1,PA,"Twinings Irish Breakfast Individually Wrapped Tea Bags, 20 Count Pack of 6, Caffeinated, Flavourful, Robust Black Tea",B000F4H5GI,TEA,R_037XK72IZBJyF69
4/6/2021,19.27,1,PA,"Lush Decor, Ivory Ruffle Diamond Curtains Textured Window Panel Set for Living, Dining Room, Bedroom (Pair), 95” x 54",B07V8VQ3GZ,CURTAIN,R_037XK72IZBJyF69
4/6/2021,12.99,1,PA,"40pcs Curtain Rings with Clips Hooks 1.5 inch Rustproof Matte Metal Stainless Steel Drapery Rings for Tension Rod Bracket Eyelets Decorative Hangers, Vintage Black (1.5"" Interior Diameter)",B077N2N6M6,CURTAIN_FASTENER,R_037XK72IZBJyF69
4/15/2021,3.99,1,PA,"Noosa, Yogurt Vanilla Bean, 24 Ounce",B079NFKN7T,DAIRY_BASED_YOGURT,R_037XK72IZBJyF69
4/15/2021,2.69,1,PA,"365 by Whole Foods Market, Hummus, Lemon, 8 Ounce",B07FWMNWZY,FOOD,R_037XK72IZBJyF69
4/15/2021,1.99,1,PA,"365 by Whole Foods Market, Cream Cheese Tub Soft, 8 Ounce",B074J6X7G8,DAIRY_BASED_CHEESE,R_037XK72IZBJyF69
4/15/2021,6.49,1,PA,"365 by Whole Foods Market, Ravioli Spinach Ricotta Organic, 22 Ounce",B074H7L855,FOOD,R_037XK72IZBJyF69
4/15/2021,2.39,1,PA,SIGNATURE PASSION French Baguette,B07GG84NVR,BREAD,R_037XK72IZBJyF69
4/15/2021,5.99,1,PA,"Face Wipes, Burt's Bees Facial Cleansing, Makeup Remover Towelettes with Rose Water, 3 in 1 Hydrating Micellar Cleanser, 30 Count",B07T883TRN,SKIN_CLEANING_WIPE,R_037XK72IZBJyF69
