u,v,w,x,y,z
17.961,7.2874,0.010569,100.64,25.0,7.999
16.408,6.2359,0.010569,102.24,25.0,7.999
14.855,4.4834,0.022156,103.85,25.0,7.999
13.923,3.0814,0.022156,105.45,25.0,7.999
13.302,4.1329,-0.024191,107.05,25.0,7.999
12.371,5.1844,-0.070537,108.66,25.0,7.999
10.507,4.4834,-0.047364,110.26,25.0,7.999
9.5753,1.6793,-0.035777,111.86,25.0,7.999
9.2647,-5.3308,-0.012604,113.46,25.0,7.999
12.06,-8.4853,0.022156,115.07,25.0,7.999
12.371,-6.7328,-0.001017,116.67,25.0,7.999
13.923,-4.9803,-0.001017,118.27,25.0,7.999
13.302,-6.0318,0.022156,119.87,25.0,7.999
14.545,-9.5368,0.033743,121.48,25.0,7.999
17.34,-12.691,0.010569,123.08,25.0,7.999
18.893,-14.794,-0.012604,124.68,25.0,7.999
19.824,-16.547,-0.001017,126.29,25.0,7.999
20.756,-15.495,-0.001017,127.89,25.0,7.999
22.93,-13.743,-0.012604,129.49,25.0,7.999
25.725,-13.042,-0.024191,131.09,25.0,7.999
27.899,-13.042,-0.012604,132.7,25.0,7.999
28.21,-11.64,0.54356,134.3,25.0,7.999
17.34,1.6793,-0.3602,70.188,25.0,9.142
20.446,0.62783,-0.012604,71.791,25.0,9.142
28.521,-4.9803,-0.047364,73.393,25.0,9.142
36.596,-9.5368,-0.047364,74.996,25.0,9.142
36.596,-4.6298,0.022156,76.599,25.0,9.142
34.732,3.4319,0.045329,78.202,25.0,9.142
36.596,10.091,0.010569,79.805,25.0,9.142
41.565,13.597,-0.024191,81.407,25.0,9.142
45.602,11.844,-0.024191,83.01,25.0,9.142
47.777,6.9369,-0.012604,84.613,25.0,9.142
42.807,-8.1348,0.080089,86.216,25.0,9.142
33.179,-9.1863,0.033743,87.819,25.0,9.142
36.596,0.97834,-0.001017,89.421,25.0,9.142
23.862,-8.8358,-0.024191,91.024,25.0,9.142
32.248,-0.073181,-0.035777,92.627,25.0,9.142
34.422,15.349,-0.024191,94.23,25.0,9.142
31.937,12.195,-0.024191,95.833,25.0,9.142
26.657,11.494,-0.024191,97.435,25.0,9.142
23.241,9.741,-0.012604,99.038,25.0,9.142
20.756,7.9885,0.010569,100.64,25.0,9.142
19.203,6.5864,0.010569,102.24,25.0,9.142
18.893,4.8339,0.022156,103.85,25.0,9.142
17.961,3.7824,0.022156,105.45,25.0,9.142
17.34,4.8339,-0.012604,107.05,25.0,9.142
16.097,6.9369,-0.058951,108.66,25.0,9.142
13.923,6.2359,-0.035777,110.26,25.0,9.142
13.302,3.4319,-0.035777,111.86,25.0,9.142
12.992,-4.2793,-0.012604,113.46,25.0,9.142
15.166,-7.7843,0.022156,115.07,25.0,9.142
15.476,-6.7328,0.010569,116.67,25.0,9.142
17.029,-4.6298,-0.001017,118.27,25.0,9.142
16.719,-5.6813,0.022156,119.87,25.0,9.142
17.961,-8.8358,0.022156,121.48,25.0,9.142
20.756,-11.64,0.010569,123.08,25.0,9.142
22.309,-14.794,-0.012604,124.68,25.0,9.142
22.93,-16.897,-0.001017,126.29,25.0,9.142
24.794,-15.846,-0.001017,127.89,25.0,9.142
27.278,-14.444,-0.012604,129.49,25.0,9.142
30.695,-13.392,-0.024191,131.09,25.0,9.142
33.179,-14.093,-0.001017,132.7,25.0,9.142
34.111,-12.691,0.52038,134.3,25.0,9.142
21.998,2.7309,-0.3602,70.188,25.0,10.285
24.794,1.3288,-0.001017,71.791,25.0,10.285
33.179,-4.9803,-0.047364,73.393,25.0,10.285
42.497,-9.5368,-0.035777,74.996,25.0,10.285
42.186,-4.2793,0.022156,76.599,25.0,10.285
40.012,4.1329,0.033743,78.202,25.0,10.285
41.565,10.793,0.010569,79.805,25.0,10.285
45.913,13.947,-0.012604,81.407,25.0,10.285
50.261,12.545,-0.024191,83.01,25.0,10.285
52.435,7.9885,-0.012604,84.613,25.0,10.285
47.777,-7.0833,0.056916,86.216,25.0,10.285
38.459,-8.1348,0.022156,87.819,25.0,10.285
41.565,0.97834,-0.001017,89.421,25.0,10.285
27.899,-8.8358,-0.024191,91.024,25.0,10.285
35.664,-0.073181,-0.024191,92.627,25.0,10.285
37.838,16.05,-0.024191,94.23,25.0,10.285
34.422,13.246,-0.024191,95.833,25.0,10.285
29.763,12.195,-0.024191,97.435,25.0,10.285
26.347,10.442,-0.012604,99.038,25.0,10.285
23.241,8.339,-0.001017,100.64,25.0,10.285
22.62,6.5864,0.010569,102.24,25.0,10.285
22.62,4.8339,0.022156,103.85,25.0,10.285
21.998,4.1329,0.010569,105.45,25.0,10.285
21.377,5.5349,-0.012604,107.05,25.0,10.285
20.135,7.6379,-0.047364,108.66,25.0,10.285
18.272,7.2874,-0.035777,110.26,25.0,10.285
17.34,4.4834,-0.035777,111.86,25.0,10.285
17.029,-3.9287,-0.012604,113.46,25.0,10.285
19.824,-8.1348,0.010569,115.07,25.0,10.285
20.135,-7.4338,-0.001017,116.67,25.0,10.285
21.067,-5.3308,-0.001017,118.27,25.0,10.285
20.756,-6.3823,0.010569,119.87,25.0,10.285
21.067,-9.5368,0.022156,121.48,25.0,10.285
24.173,-13.042,-0.001017,123.08,25.0,10.285
25.725,-16.196,-0.012604,124.68,25.0,10.285
26.347,-17.949,-0.001017,126.29,25.0,10.285
28.21,-17.248,-0.012604,127.89,25.0,10.285
31.316,-15.495,-0.012604,129.49,25.0,10.285
34.732,-14.444,-0.024191,131.09,25.0,10.285
37.217,-15.145,-0.001017,132.7,25.0,10.285
38.459,-13.042,0.46245,134.3,25.0,10.285
25.725,3.0814,-0.31386,70.188,25.0,11.428
28.831,1.6793,-0.001017,71.791,25.0,11.428
37.838,-5.3308,-0.035777,73.393,25.0,11.428
47.777,-10.588,-0.024191,74.996,25.0,11.428
47.777,-4.6298,0.010569,76.599,25.0,11.428
44.981,3.7824,0.022156,78.202,25.0,11.428
46.224,10.793,0.010569,79.805,25.0,11.428
50.572,13.947,-0.012604,81.407,25.0,11.428
54.92,12.896,-0.012604,83.01,25.0,11.428
57.715,9.04,-0.012604,84.613,25.0,11.428
52.125,-5.6813,0.033743,86.216,25.0,11.428
43.739,-6.7328,0.010569,87.819,25.0,11.428
45.913,1.6793,-0.001017,89.421,25.0,11.428
30.695,-9.1863,-0.024191,91.024,25.0,11.428
38.459,0.27732,-0.024191,92.627,25.0,11.428
40.323,17.102,-0.024191,94.23,25.0,11.428
36.596,13.947,-0.035777,95.833,25.0,11.428
31.316,12.896,-0.024191,97.435,25.0,11.428
28.521,10.793,-0.012604,99.038,25.0,11.428
26.036,8.339,-0.001017,100.64,25.0,11.428
25.104,6.9369,0.010569,102.24,25.0,11.428
25.725,5.1844,0.022156,103.85,25.0,11.428
25.725,4.1329,0.010569,105.45,25.0,11.428
25.104,6.5864,-0.012604,107.05,25.0,11.428
23.862,8.6895,-0.035777,108.66,25.0,11.428
21.377,8.6895,-0.024191,110.26,25.0,11.428
21.067,6.5864,-0.035777,111.86,25.0,11.428
20.135,-2.1762,-0.012604,113.46,25.0,11.428
22.62,-7.7843,0.010569,115.07,25.0,11.428
23.241,-7.4338,-0.001017,116.67,25.0,11.428
24.794,-5.6813,-0.001017,118.27,25.0,11.428
24.483,-6.7328,0.010569,119.87,25.0,11.428
25.725,-10.238,0.022156,121.48,25.0,11.428
28.521,-13.042,-0.001017,123.08,25.0,11.428
29.763,-16.547,-0.012604,124.68,25.0,11.428
30.384,-18.65,-0.012604,126.29,25.0,11.428
32.248,-16.897,-0.012604,127.89,25.0,11.428
35.043,-15.145,-0.012604,129.49,25.0,11.428
39.08,-14.093,-0.012604,131.09,25.0,11.428
41.565,-14.093,-0.001017,132.7,25.0,11.428
42.186,-12.341,0.36976,134.3,25.0,11.428
27.278,3.4319,-0.26751,70.188,25.0,12.571
30.695,1.6793,-0.001017,71.791,25.0,12.571
39.08,-5.6813,-0.024191,73.393,25.0,12.571
49.64,-10.939,-0.012604,74.996,25.0,12.571
49.951,-5.6813,0.010569,76.599,25.0,12.571
48.087,2.7309,0.010569,78.202,25.0,12.571
49.64,9.3905,0.010569,79.805,25.0,12.571
53.988,12.195,-0.001017,81.407,25.0,12.571
58.647,12.896,-0.012604,83.01,25.0,12.571
61.442,9.741,-0.012604,84.613,25.0,12.571
55.852,-4.2793,0.022156,86.216,25.0,12.571
48.398,-5.6813,-0.001017,87.819,25.0,12.571
49.64,0.27732,-0.001017,89.421,25.0,12.571
34.732,-9.8873,-0.024191,91.024,25.0,12.571
42.186,-1.1247,-0.012604,92.627,25.0,12.571
43.118,15.7,-0.012604,94.23,25.0,12.571
40.012,14.298,-0.035777,95.833,25.0,12.571
34.732,13.597,-0.024191,97.435,25.0,12.571
31.937,11.844,-0.012604,99.038,25.0,12.571
30.074,9.741,-0.001017,100.64,25.0,12.571
29.142,7.9885,0.010569,102.24,25.0,12.571
29.763,6.9369,0.010569,103.85,25.0,12.571
29.142,5.5349,0.010569,105.45,25.0,12.571
28.521,7.9885,-0.001017,107.05,25.0,12.571
26.657,10.792,-0.024191,108.66,25.0,12.571
23.862,10.792,-0.024191,110.26,25.0,12.571
22.93,8.339,-0.024191,111.86,25.0,12.571
21.377,-1.1247,-0.012604,113.46,25.0,12.571
24.173,-7.0833,0.010569,115.07,25.0,12.571
25.104,-6.7328,-0.001017,116.67,25.0,12.571
26.657,-5.3308,-0.001017,118.27,25.0,12.571
26.968,-6.7328,0.010569,119.87,25.0,12.571
28.21,-10.238,0.010569,121.48,25.0,12.571
30.695,-13.042,-0.001017,123.08,25.0,12.571
31.937,-16.547,-0.012604,124.68,25.0,12.571
32.248,-18.299,-0.012604,126.29,25.0,12.571
33.179,-15.846,-0.012604,127.89,25.0,12.571
36.285,-13.392,-0.012604,129.49,25.0,12.571
40.012,-12.341,-0.012604,131.09,25.0,12.571
41.876,-12.341,-0.001017,132.7,25.0,12.571
42.497,-10.939,0.27706,134.3,25.0,12.571
26.657,3.0814,-0.22116,70.188,25.0,13.714
29.763,0.97834,-0.001017,71.791,25.0,13.714
37.838,-6.0318,-0.012604,73.393,25.0,13.714
47.466,-10.939,-0.012604,74.996,25.0,13.714
48.708,-6.7328,-0.001017,76.599,25.0,13.714
48.398,0.27732,0.010569,78.202,25.0,13.714
50.572,6.2359,0.010569,79.805,25.0,13.714
55.852,9.04,-0.001017,81.407,25.0,13.714
61.442,12.195,-0.012604,83.01,25.0,13.714
64.237,10.091,-0.012604,84.613,25.0,13.714
59.268,-2.5267,-0.001017,86.216,25.0,13.714
52.435,-5.6813,-0.012604,87.819,25.0,13.714
52.746,-2.1762,0.010569,89.421,25.0,13.714
40.323,-11.289,-0.024191,91.024,25.0,13.714
46.534,-3.5782,-0.012604,92.627,25.0,13.714
46.534,11.844,-0.001017,94.23,25.0,13.714
44.36,13.947,-0.024191,95.833,25.0,13.714
40.323,14.999,-0.024191,97.435,25.0,13.714
36.906,13.597,-0.012604,99.038,25.0,13.714
34.732,12.195,-0.001017,100.64,25.0,13.714
33.8,10.091,-0.001017,102.24,25.0,13.714
33.8,9.3905,0.010569,103.85,25.0,13.714
32.869,8.6895,0.010569,105.45,25.0,13.714
32.248,11.143,-0.001017,107.05,25.0,13.714
29.142,13.947,-0.012604,108.66,25.0,13.714
24.794,13.246,-0.012604,110.26,25.0,13.714
23.862,9.741,-0.012604,111.86,25.0,13.714
21.377,0.62783,-0.012604,113.46,25.0,13.714
24.483,-6.0318,0.010569,115.07,25.0,13.714
25.104,-6.3823,0.010569,116.67,25.0,13.714
26.968,-4.9803,-0.001017,118.27,25.0,13.714
27.899,-6.7328,0.010569,119.87,25.0,13.714
29.142,-9.8873,0.010569,121.48,25.0,13.714
31.005,-12.691,-0.001017,123.08,25.0,13.714
31.316,-16.547,-0.012604,124.68,25.0,13.714
31.316,-17.598,-0.012604,126.29,25.0,13.714
32.248,-13.743,-0.012604,127.89,25.0,13.714
34.422,-10.238,-0.012604,129.49,25.0,13.714
37.217,-9.8873,-0.012604,131.09,25.0,13.714
38.459,-9.8873,-0.001017,132.7,25.0,13.714
40.012,-9.5368,0.18437,134.3,25.0,13.714
22.93,3.0814,-0.1864,70.188,25.0,14.857
26.036,0.97834,-0.001017,71.791,25.0,14.857
32.558,-4.9803,-0.001017,73.393,25.0,14.857
40.633,-9.5368,-0.001017,74.996,25.0,14.857
43.118,-6.7328,-0.001017,76.599,25.0,14.857
44.671,-1.8257,-0.001017,78.202,25.0,14.857
47.777,2.0299,-0.001017,79.805,25.0,14.857
52.435,4.8339,-0.001017,81.407,25.0,14.857
57.715,8.339,-0.001017,83.01,25.0,14.857
60.821,7.9885,-0.001017,84.613,25.0,14.857
56.783,-1.4752,-0.012604,86.216,25.0,14.857
51.814,-2.5267,-0.012604,87.819,25.0,14.857
51.503,0.27732,-0.001017,89.421,25.0,14.857
42.186,-4.6298,-0.012604,91.024,25.0,14.857
44.981,0.62783,-0.001017,92.627,25.0,14.857
42.497,10.091,-0.001017,94.23,25.0,14.857
38.459,10.792,-0.012604,95.833,25.0,14.857
35.975,10.792,-0.024191,97.435,25.0,14.857
32.558,10.091,-0.001017,99.038,25.0,14.857
30.384,8.6895,-0.001017,100.64,25.0,14.857
28.521,7.2874,-0.001017,102.24,25.0,14.857
26.968,7.2874,0.010569,103.85,25.0,14.857
25.725,7.9885,0.010569,105.45,25.0,14.857
24.173,11.494,-0.001017,107.05,25.0,14.857
21.377,15.349,-0.001017,108.66,25.0,14.857
17.961,15.349,-0.001017,110.26,25.0,14.857
17.961,12.896,-0.012604,111.86,25.0,14.857
17.029,3.7824,-0.001017,113.46,25.0,14.857
21.377,-4.6298,-0.001017,115.07,25.0,14.857
22.309,-5.3308,-0.001017,116.67,25.0,14.857
24.173,-4.6298,-0.001017,118.27,25.0,14.857
24.483,-6.7328,-0.001017,119.87,25.0,14.857
26.347,-9.5368,-0.001017,121.48,25.0,14.857
27.899,-11.64,-0.001017,123.08,25.0,14.857
27.899,-14.794,-0.001017,124.68,25.0,14.857
26.657,-14.794,-0.012604,126.29,25.0,14.857
26.968,-9.8873,-0.012604,127.89,25.0,14.857
29.763,-7.4338,-0.012604,129.49,25.0,14.857
32.248,-7.4338,-0.012604,131.09,25.0,14.857
33.179,-7.4338,-0.001017,132.7,25.0,14.857
35.664,-7.7843,0.12644,134.3,25.0,14.857
18.272,3.0814,-0.16323,70.188,25.0,16.0
20.756,0.62783,-0.001017,71.791,25.0,16.0
26.347,-3.9287,-0.001017,73.393,25.0,16.0
32.558,-7.4338,-0.001017,74.996,25.0,16.0
36.285,-6.7328,-0.012604,76.599,25.0,16.0
39.08,-4.2793,-0.012604,78.202,25.0,16.0
43.118,-1.8257,-0.001017,79.805,25.0,16.0
47.777,0.27732,-0.001017,81.407,25.0,16.0
52.125,3.4319,-0.001017,83.01,25.0,16.0
55.852,4.4834,-0.001017,84.613,25.0,16.0
53.678,-0.42369,-0.024191,86.216,25.0,16.0
49.64,0.62783,-0.012604,87.819,25.0,16.0
48.398,5.1844,-0.001017,89.421,25.0,16.0
42.807,4.8339,-0.012604,91.024,25.0,16.0
41.565,7.2874,-0.001017,92.627,25.0,16.0
36.285,8.6895,-0.001017,94.23,25.0,16.0
29.763,6.9369,-0.012604,95.833,25.0,16.0
28.521,5.5349,-0.024191,97.435,25.0,16.0
25.104,4.4834,-0.001017,99.038,25.0,16.0
22.309,3.4319,-0.001017,100.64,25.0,16.0
18.893,2.3804,-0.001017,102.24,25.0,16.0
16.408,3.4319,-0.001017,103.85,25.0,16.0
13.923,6.5864,-0.001017,105.45,25.0,16.0
12.06,11.143,-0.001017,107.05,25.0,16.0
10.196,16.05,-0.001017,108.66,25.0,16.0
8.333,17.102,-0.001017,110.26,25.0,16.0
10.196,16.751,-0.001017,111.86,25.0,16.0
11.128,8.339,-0.012604,113.46,25.0,16.0
17.029,-2.5267,-0.012604,115.07,25.0,16.0
18.582,-4.2793,-0.012604,116.67,25.0,16.0
19.824,-4.2793,-0.001017,118.27,25.0,16.0
20.446,-6.7328,-0.012604,119.87,25.0,16.0
22.309,-9.1863,-0.012604,121.48,25.0,16.0
23.241,-10.588,-0.012604,123.08,25.0,16.0
22.62,-12.341,-0.012604,124.68,25.0,16.0
20.756,-10.588,-0.012604,126.29,25.0,16.0
20.446,-5.6813,-0.012604,127.89,25.0,16.0
22.93,-4.2793,-0.012604,129.49,25.0,16.0
26.347,-4.6298,-0.001017,131.09,25.0,16.0
27.899,-4.6298,-0.001017,132.7,25.0,16.0
30.695,-6.0318,0.091676,134.3,25.0,16.0
2.1214,0.62783,-0.001017,70.188,26.25,-0.002
2.1214,0.97833,-0.001017,71.791,26.25,-0.002
3.0531,3.0814,-0.001017,73.393,26.25,-0.002
2.432,2.3804,-0.001017,74.996,26.25,-0.002
0.87909,0.27732,-0.001017,76.599,26.25,-0.002
0.25794,-0.42369,-0.001017,78.202,26.25,-0.002
0.56851,0.62783,-0.001017,79.805,26.25,-0.002
2.1214,1.3288,-0.001017,81.407,26.25,-0.002
2.7426,0.27732,-0.001017,83.01,26.25,-0.002
2.1214,-0.42369,-0.001017,84.613,26.25,-0.002
2.1214,-2.1762,-0.001017,86.216,26.25,-0.002
-0.36322,-1.4752,-0.001017,87.819,26.25,-0.002
1.1897,2.3804,-0.001017,89.421,26.25,-0.002
-0.36322,0.97833,-0.001017,91.024,26.25,-0.002
-2.2267,-0.073182,-0.001017,92.627,26.25,-0.002
-2.5373,-1.1247,-0.001017,94.23,26.25,-0.002
0.56851,-1.8257,-0.001017,95.833,26.25,-0.002
3.6743,-0.073182,-0.001017,97.435,26.25,-0.002
5.2272,-0.42369,-0.001017,99.038,26.25,-0.002
3.0531,-0.073182,-0.001017,100.64,26.25,-0.002
0.56851,3.0814,-0.001017,102.24,26.25,-0.002
-2.5373,3.4319,-0.001017,103.85,26.25,-0.002
-4.7113,4.8339,-0.001017,105.45,26.25,-0.002
-5.0219,6.2359,-0.001017,107.05,26.25,-0.002
-2.8479,4.8339,-0.001017,108.66,26.25,-0.002
-0.6738,4.1329,-0.001017,110.26,26.25,-0.002
0.56851,3.7824,-0.001017,111.86,26.25,-0.002
2.432,-1.1247,-0.001017,113.46,26.25,-0.002
1.1897,-1.8257,-0.001017,115.07,26.25,-0.002
0.25794,-2.5267,-0.001017,116.67,26.25,-0.002
0.25794,-3.2277,-0.001017,118.27,26.25,-0.002
1.1897,-2.5267,-0.001017,119.87,26.25,-0.002
2.1214,-2.5267,-0.001017,121.48,26.25,-0.002
2.7426,-1.8257,-0.001017,123.08,26.25,-0.002
2.7426,-1.8257,-0.001017,124.68,26.25,-0.002
2.7426,-1.4752,-0.001017,126.29,26.25,-0.002
2.1214,-0.42369,-0.001017,127.89,26.25,-0.002
1.5003,0.62783,-0.001017,129.49,26.25,-0.002
1.1897,2.0299,-0.001017,131.09,26.25,-0.002
0.56851,1.6793,-0.001017,132.7,26.25,-0.002
-1.6055,1.3288,-0.001017,134.3,26.25,-0.002
2.1214,0.62783,-0.047364,70.188,26.25,1.141
3.0531,0.62783,-0.024191,71.791,26.25,1.141
4.9166,2.0299,-0.012604,73.393,26.25,1.141
5.2272,1.3288,0.022156,74.996,26.25,1.141
4.2955,0.27732,0.022156,76.599,26.25,1.141
4.2955,0.62783,0.010569,78.202,26.25,1.141
5.2272,2.3804,-0.012604,79.805,26.25,1.141
7.0907,3.0814,-0.012604,81.407,26.25,1.141
8.6436,2.3804,0.010569,83.01,26.25,1.141
7.0907,1.3288,0.010569,84.613,26.25,1.141
6.7801,-1.8257,0.022156,86.216,26.25,1.141
2.432,-3.2277,-0.001017,87.819,26.25,1.141
4.2955,-3.2277,-0.035777,89.421,26.25,1.141
1.5003,-4.2793,-0.001017,91.024,26.25,1.141
0.56851,-5.6813,-0.001017,92.627,26.25,1.141
3.0531,-2.5267,-0.012604,94.23,26.25,1.141
3.3637,-1.8257,-0.012604,95.833,26.25,1.141
3.6743,-0.073181,-0.001017,97.435,26.25,1.141
5.2272,-0.42369,-0.001017,99.038,26.25,1.141
3.0531,-0.073181,-0.001017,100.64,26.25,1.141
0.56851,3.0814,-0.001017,102.24,26.25,1.141
-1.295,4.4834,0.010569,103.85,26.25,1.141
-2.5373,7.6379,0.010569,105.45,26.25,1.141
-2.2267,9.04,-0.012604,107.05,26.25,1.141
-1.295,9.04,-0.035777,108.66,26.25,1.141
-0.36322,6.5864,-0.024191,110.26,26.25,1.141
-0.6738,3.4319,-0.012604,111.86,26.25,1.141
-0.6738,0.27732,-0.012604,113.46,26.25,1.141
-0.36322,-1.1247,-0.012604,115.07,26.25,1.141
-1.295,-1.8257,-0.001017,116.67,26.25,1.141
-2.8479,-3.2277,-0.012604,118.27,26.25,1.141
-2.8479,-4.2793,-0.012604,119.87,26.25,1.141
-3.1584,-4.9803,-0.012604,121.48,26.25,1.141
-2.2267,-6.3823,-0.012604,123.08,26.25,1.141
-2.5373,-5.3308,-0.012604,124.68,26.25,1.141
-3.1584,-4.6298,-0.001017,126.29,26.25,1.141
-4.4008,-3.5782,-0.012604,127.89,26.25,1.141
-3.1584,-2.1762,-0.012604,129.49,26.25,1.141
-2.2267,-1.1247,-0.012604,131.09,26.25,1.141
-1.6055,-1.1247,-0.001017,132.7,26.25,1.141
-3.469,-1.4752,0.11485,134.3,26.25,1.141
2.432,-2.1762,-0.11688,70.188,26.25,2.284
4.606,-3.9287,-0.035777,71.791,26.25,2.284
8.6436,-4.6298,-0.012604,73.393,26.25,2.284
10.196,-4.6298,0.045329,74.996,26.25,2.284
10.507,-3.9287,0.056916,76.599,26.25,2.284
12.06,-1.8257,0.010569,78.202,26.25,2.284
14.855,0.62783,-0.024191,79.805,26.25,2.284
17.961,2.7309,-0.012604,81.407,26.25,2.284
19.824,2.7309,0.010569,83.01,26.25,2.284
18.272,-0.77419,0.010569,84.613,26.25,2.284
17.34,-4.2793,0.033743,86.216,26.25,2.284
9.2647,-7.0833,-0.012604,87.819,26.25,2.284
10.196,-6.7328,-0.058951,89.421,26.25,2.284
4.2955,-7.0833,-0.001017,91.024,26.25,2.284
4.2955,-9.5368,-0.001017,92.627,26.25,2.284
8.333,-3.5782,-0.024191,94.23,26.25,2.284
9.2647,0.27732,-0.035777,95.833,26.25,2.284
7.0907,-0.42369,-0.035777,97.435,26.25,2.284
7.4013,-0.42369,-0.001017,99.038,26.25,2.284
6.7801,0.62783,0.010569,100.64,26.25,2.284
5.5378,3.4319,0.010569,102.24,26.25,2.284
3.6743,4.8339,0.033743,103.85,26.25,2.284
2.7426,7.9885,0.022156,105.45,26.25,2.284
3.3637,10.442,-0.012604,107.05,26.25,2.284
2.7426,12.195,-0.047364,108.66,26.25,2.284
3.0531,9.04,-0.035777,110.26,26.25,2.284
2.1214,3.4319,-0.024191,111.86,26.25,2.284
2.1214,-2.5267,-0.024191,113.46,26.25,2.284
1.1897,-4.9803,-0.012604,115.07,26.25,2.284
-0.98438,-4.9803,0.010569,116.67,26.25,2.284
-2.8479,-4.6298,-0.012604,118.27,26.25,2.284
-3.7796,-4.2793,-0.012604,119.87,26.25,2.284
-3.1584,-6.7328,-0.024191,121.48,26.25,2.284
-1.6055,-8.4853,-0.024191,123.08,26.25,2.284
-1.6055,-7.0833,-0.012604,124.68,26.25,2.284
-3.469,-6.3823,-0.001017,126.29,26.25,2.284
-5.0219,-6.7328,-0.012604,127.89,26.25,2.284
-3.469,-7.0833,-0.024191,129.49,26.25,2.284
-1.6055,-6.7328,-0.012604,131.09,26.25,2.284
-0.6738,-6.3823,0.010569,132.7,26.25,2.284
-1.295,-4.2793,0.25389,134.3,26.25,2.284
4.9166,-2.1762,-0.17482,70.188,26.25,3.427
8.0224,-4.9803,-0.047364,71.791,26.25,3.427
12.371,-7.4338,-0.012604,73.393,26.25,3.427
12.992,-6.3823,0.056916,74.996,26.25,3.427
12.681,-2.8772,0.080089,76.599,26.25,3.427
15.166,-1.4752,0.022156,78.202,26.25,3.427
19.824,0.62783,-0.024191,79.805,26.25,3.427
24.173,3.4319,-0.012604,81.407,26.25,3.427
26.347,5.1844,0.022156,83.01,26.25,3.427
24.794,1.6793,0.022156,84.613,26.25,3.427
23.862,-1.1247,0.045329,86.216,26.25,3.427
13.302,-5.6813,-0.012604,87.819,26.25,3.427
13.302,-5.3308,-0.070537,89.421,26.25,3.427
7.4013,-6.3823,-0.001017,91.024,26.25,3.427
8.6436,-7.7843,-0.001017,92.627,26.25,3.427
14.545,-0.77419,-0.024191,94.23,26.25,3.427
14.545,3.0814,-0.047364,95.833,26.25,3.427
12.992,3.0814,-0.058951,97.435,26.25,3.427
12.371,2.7309,0.010569,99.038,26.25,3.427
10.818,2.7309,0.022156,100.64,26.25,3.427
9.2647,4.1329,0.022156,102.24,26.25,3.427
7.4013,4.8339,0.033743,103.85,26.25,3.427
6.1589,7.2874,0.022156,105.45,26.25,3.427
5.5378,8.6895,-0.012604,107.05,26.25,3.427
6.1589,9.04,-0.058951,108.66,26.25,3.427
6.7801,6.2359,-0.047364,110.26,26.25,3.427
7.0907,0.97834,-0.024191,111.86,26.25,3.427
8.0224,-6.3823,-0.035777,113.46,26.25,3.427
7.4013,-8.1348,-0.012604,115.07,26.25,3.427
5.2272,-6.7328,0.022156,116.67,26.25,3.427
2.7426,-6.3823,-0.012604,118.27,26.25,3.427
1.1897,-7.0833,-0.012604,119.87,26.25,3.427
1.1897,-10.588,-0.024191,121.48,26.25,3.427
2.432,-12.341,-0.035777,123.08,26.25,3.427
2.1214,-10.238,-0.012604,124.68,26.25,3.427
0.87909,-9.5368,-0.001017,126.29,26.25,3.427
0.56851,-8.8358,-0.012604,127.89,26.25,3.427
1.5003,-8.8358,-0.024191,129.49,26.25,3.427
3.6743,-9.1863,-0.012604,131.09,26.25,3.427
4.9166,-8.4853,0.010569,132.7,26.25,3.427
3.6743,-5.3308,0.35817,134.3,26.25,3.427
7.4013,-2.5267,-0.22116,70.188,26.25,4.57
10.818,-6.3823,-0.047364,71.791,26.25,4.57
16.408,-10.588,-0.024191,73.393,26.25,4.57
16.408,-8.1348,0.080089,74.996,26.25,4.57
15.166,-2.1762,0.080089,76.599,26.25,4.57
17.961,-0.42369,0.033743,78.202,26.25,4.57
23.862,0.62783,-0.024191,79.805,26.25,4.57
29.142,3.7824,-0.012604,81.407,26.25,4.57
32.248,6.9369,0.022156,83.01,26.25,4.57
31.937,3.0814,0.022156,84.613,26.25,4.57
30.695,0.62783,0.056916,86.216,26.25,4.57
18.893,-6.3823,-0.012604,87.819,26.25,4.57
19.824,-6.3823,-0.082124,89.421,26.25,4.57
12.681,-7.4338,-0.001017,91.024,26.25,4.57
15.166,-7.4338,-0.012604,92.627,26.25,4.57
21.998,3.4319,-0.035777,94.23,26.25,4.57
21.998,7.9885,-0.047364,95.833,26.25,4.57
19.203,8.339,-0.047364,97.435,26.25,4.57
16.408,6.2359,0.010569,99.038,26.25,4.57
13.923,4.8339,0.022156,100.64,26.25,4.57
12.371,4.4834,0.022156,102.24,26.25,4.57
10.818,4.8339,0.033743,103.85,26.25,4.57
9.2647,6.2359,0.022156,105.45,26.25,4.57
8.6436,7.2874,-0.024191,107.05,26.25,4.57
8.333,6.9369,-0.070537,108.66,26.25,4.57
8.9541,3.7824,-0.058951,110.26,26.25,4.57
9.2647,-0.77419,-0.035777,111.86,26.25,4.57
10.818,-9.1863,-0.047364,113.46,26.25,4.57
11.128,-11.289,-0.012604,115.07,26.25,4.57
10.196,-8.8358,0.022156,116.67,26.25,4.57
7.4013,-7.7843,-0.012604,118.27,26.25,4.57
5.5378,-8.4853,-0.012604,119.87,26.25,4.57
5.5378,-13.042,-0.035777,121.48,26.25,4.57
6.4695,-14.794,-0.047364,123.08,26.25,4.57
6.4695,-13.042,-0.024191,124.68,26.25,4.57
5.5378,-12.341,-0.001017,126.29,26.25,4.57
